id,firstName,lastName,rating
4431701,Harlond,Beverly,71.93461639878815386
4433594,Efton,Reid III,71.9107242825903892
5177104,Jasper,Floyd,71.8856773502230725
5175021,Bangot,Dak,71.83720711851119833
5239590,Liam,McNeeley,71.6846081996229256
5241365,Mitch,Mascari,71.66107573859488091
5105632,Ryan,Agarwal,71.59903684378665852986
4593815,Rashaun,Agee,71.462114615781171036
4432315,Trey,Galloway,71.36620630718978553
4711255,Jeremy,Fears Jr.,71.31286207002526175
5107144,Butta,Johnson,71.2775668013276666
4703887,Nick,Pringle,71.16921287942683478
4710357,Daeshon,Shepherd,71.15953523900445976
5174971,Rueben,Chinyelu,71.1100785230286643
5241363,Tavion,Banks,71.05831213880012448
4683752,Samson,Johnson,71.0090549307341699
5174661,Blue,Cain,70.8908931823228049
5105791,Jayden,Epps,70.889520038348791166
5176246,Jefferson,De La Cruz Monegro,70.7418941972720839955
4702945,Jalen,Leach,70.5424981198271715
5105794,Skyy,Clark,70.45550993870921868
4711402,Jordan,Ross,70.32989436972756023
4585611,Giancarlo,Rosado,70.3213026449394592
4431833,Gerald,Drumgoole Jr.,70.2685928065359467
5176444,Santiago,Trouet,70.03151004683156543
5105875,Mike,Sharavjamts,69.99436131209951254
4395675,Robert,Braswell IV,69.9010138925214691
4683738,RJ,Melendez,69.9004774570271426
4433172,Zeb,Jackson,69.88662879870316823
4858604,Pryce,Sandfort,69.8342660031635476
4896985,Claudell,Harris Jr.,69.6570217788318457
4703133,Tony,Toney,69.570773339311865745
4897620,Alex,Crawford,69.54568952121081344
5238195,Boogie,Fland,69.5389746878366542
5170078,Saša,Ciani,69.4423886031035481
4897411,Simas,Lukosius,69.2496661944765156
4912455,Braeden,Shrewsberry,69.16520033191672518
4709133,Myles,Rice,69.09125850020394488
4702972,Chris,Manon,69.0490322810779948067
5177736,Ben,Humrichous,69.0377949761636053
5105589,Brendan,Hausen,69.0187373961395456
4432200,Bryce,Thompson,69.01468247704254277
5176273,Karson,Templin,68.9966944931894922
5164558,Oswin,Erhunmwunse,68.8806816233929586
5106868,Arturo,Dean,68.69438219246794754
5175032,Day Day,Thomas,68.6914190585380791
5105529,Riley,Kugel,68.68016080720798952
4702431,Andersson,Garcia,68.6469532758167525
5177040,Jailen,Bedford,68.5908804465745396
4396811,Chris,Austin,68.565746331122145192
4873219,Jacob,Cofie,68.5607050136743098685
4433130,Tony,Perkins,68.5198182564112220
5105618,Quante,Berry,68.49476157588851977
4898266,Jared,Billups,68.15107454456820225
4431953,Marcus,Foster,68.10070018951970659
4897723,Kamari,McGee,68.0830120292214516
5105643,Tre,White,67.9926308091428836
5241369,Gabriel,Pozzato,67.8197805319767481
4611412,Daimion,Collins,67.7746449247562894
4700974,Dji,Bailey,67.5921190768881310
4896614,Jayden,Nunn,67.43619844564867362
4714246,Jordan,Nesbitt,67.4310139707509638
4592921,Colby,Rogers,67.40530464623894794
4685658,Taylor,Bol Bowen,67.39786020346709586
5105836,Roddy,Gayle Jr.,67.3583245654251802
4703885,Max,Klesmit,67.3159130340984393
4685687,Jaylen,Carey,67.30172634433547252
4702528,Jaxson,Robinson,67.2039408583060564
5044426,Flory,Bidunga,67.1553732464783917
4431826,Jovan,Blacksher Jr.,67.0146385915515471
5126036,Niccolo,Moretti,66.99911514554827298
4848619,Finley,Bizjack,66.91653035467212618
5105681,Josh,Rivera,66.8396990476624310
4702962,Justice,Ajogbor,66.8068008966295991
4589483,Jayden,Taylor,66.68130365294878163
5240257,Trevor,Baskin,66.666742797227564973
4431824,Moulaye,Sissoko,66.66639488038573327
5101651,Daquan,Davis,66.5360877251685374
4700533,Carlton,Linguard Jr.,66.53038613122900934
4684998,Ben,Middlebrooks,66.4750540245165832
5060705,Zoom,Diallo,66.45319800371093617
4896860,Jahsean,Corbett,66.39865200050445057
4684718,Corey,Floyd Jr.,66.3016953351673868
4601285,Woody,Newton,66.28637444547828487
4700873,Toby,Okani,66.2387897938890960
4596528,Lawson,Lovering,66.224731533186627725
5176240,Magoon,Gwath,66.22169056062425536
5239522,Zach,Laput,66.14143123358568076
5241360,Jaquan,Johnson,66.11182759904353720
4593744,Trevin,Knell,65.93740813268947154
5105551,Daniel,Hankins-Sanford,65.87588017065361903
5105599,Ben,Gold,65.84721547675440354
4898232,Matt,Allocco,65.77965344928868711
5037873,Drake,Powell,65.6399476289138749
4432186,Henry,Coleman III,65.6170487581089400
4905250,Mekhi,Mason,65.55620006108995927
5239526,Amaël,L'Etang,65.54747016418646486
4432243,Tramon,Mark,65.5278619867937638
4897714,Trazarien,White,65.20081505679693216
4683743,Luke,Goode,65.1391191522741244
5107903,NJ,Benson,65.11046717095493314
4703167,Dakota,Leffew,64.87163086749137246
5106769,BJ,Freeman,64.72976297500298233
5182412,Tyler,Perkins,64.6727401949268894
5245624,Liutauras,Lelevicius,64.5793359857945565
4702764,Vukasin,Masic,64.55766211941615254
5175726,Tyshawn,Archie,64.54063332141423474
4683855,Jaquan,Carlos,64.34499577325762401
5079838,Blake,Buchanan,64.07835498788852115
4433275,Will,McClendon,64.0709691176033683
5177734,Joshua,Hughes,64.04078114395917037
4683135,Kobe,Elvis,64.03341918946944048
4431877,Dexter,Akanno,63.83941319501675785
