RecordID,Season,Player,Age,Team(s),Minutes,Rotation Role,Offensive Role,Defensive Role,Fouls Drawn / 75,Stable Fouls Drawn Per 75,Stable Shooting Fouls Drawn Per 75,Stable Non Shooting Fouls Drawn Per 75,Stable FTA Per 75,Drive Foul Drawn Rate,Isolation Foul Drawn Rate,Fouls Drawn / 75_percentile,Stable Fouls Drawn Per 75_percentile,Stable Shooting Fouls Drawn Per 75_percentile,Stable Non Shooting Fouls Drawn Per 75_percentile,Stable FTA Per 75_percentile,Drive Foul Drawn Rate_percentile,Isolation Foul Drawn Rate_percentile
4730,2020-21,Andre Drummond,27,CLE/LAL,1242,Key Rotation,Shot Creator,Anchor Big,5.3,5.15,0,0.35,5.97,9.16,7.41,95.33,96.11,0,72.09,94.55,75.2,75.56
4731,2024-25,Andre Drummond,31,PHI,751,Rotation,Roll + Cut Big,Mobile Big,3.45,3.36,0,0.45,4.38,5.41,0,78.51,78.77,0,87.77,83.22,48.36,0
4732,2025-26,Andre Drummond,32,PHI,1180,Rotation,Roll + Cut Big,Anchor Big,2.51,2.53,0,0.41,2.7,9.09,0,58.84,53.46,0,83.21,41.24,74.2,0
4733,2021-22,Andre Drummond,28,PHI/BRK,1437,Rotation,Post Scorer,Anchor Big,3.92,3.85,0,0.52,4.21,10,0,85.03,86.42,0,92.39,80.62,78.87,0
4734,2022-23,Andre Drummond,29,CHI,849,Rotation,Roll + Cut Big,Mobile Big,4.7,4.53,0,0.25,5.24,9.52,0,91.99,92.67,0,43.11,91.03,76.75,0
4735,2023-24,Andre Drummond,30,CHI,1351,Rotation,Post Scorer,Mobile Big,5.21,5.08,0,0.37,5.92,0,0,95,95.92,0,76.63,94.35,0,0
4736,2019-20,Andre Drummond,26,DET/CLE,1878,Star,Shot Creator,Anchor Big,4.99,4.93,0,0.41,5.66,8.12,12,93.67,94.98,0,83.21,92.97,68.43,86.8
4737,2015-16,Andre Drummond,22,DET,2666,Star,Post Scorer,Anchor Big,5.77,5.68,0,1.52,8.21,18.42,20.75,96.79,97.57,0,99.99,98.88,95.46,97.51
4738,2016-17,Andre Drummond,23,DET,2410,Star,Post Scorer,Anchor Big,4.67,4.62,0,0.58,5.57,13.16,11.63,91.7,93.22,0,94.92,92.6,88.92,86.04
4739,2017-18,Andre Drummond,24,DET,2625,Star,Post Scorer,Mobile Big,4.83,4.79,0,0.42,5.55,20.63,23.08,92.7,94.14,0,84.37,92.53,96.92,98.21
4740,2018-19,Andre Drummond,25,DET,2647,Star,Post Scorer,Anchor Big,4.58,4.54,0,0.44,5.71,13.98,18.92,91.12,92.71,0,86.87,93.21,90.44,96.2
4741,2015-16,Harrison Barnes,23,GSW,2041,Starter,Shot Creator,Helper,2.36,2.39,0,0.26,2.44,12.17,9.23,54.91,48.46,0,46.12,33.57,86.61,80.32
4742,2018-19,Harrison Barnes,26,DAL/SAC,2533,Starter,Shot Creator,Wing Stopper,2.83,2.84,0,0.41,3.91,9.4,11.76,66.17,64.27,0,83.21,75.25,76.25,86.19
4743,2019-20,Harrison Barnes,27,SAC,2482,Starter,Shot Creator,Wing Stopper,3.3,3.29,0,0.3,3.89,10.78,17.5,75.98,77.38,0,58.25,75.06,82.2,94.69
4744,2020-21,Harrison Barnes,28,SAC,2102,Starter,Shot Creator,Wing Stopper,3.38,3.36,0,0.43,4.02,8.31,11.86,77.31,78.77,0,85.73,77.48,69.54,86.57
4745,2021-22,Harrison Barnes,29,SAC,2587,Starter,Movement Shooter,Wing Stopper,4.35,4.31,0,0.49,5.7,14.36,14.08,89.11,90.98,0,90.37,93.16,91.57,90.35
4746,2022-23,Harrison Barnes,30,SAC,2662,Starter,Movement Shooter,Wing Stopper,3.93,3.91,0,0.42,5.51,19.1,27.42,85.13,87.25,0,84.37,92.36,95.79,99.18
4747,2023-24,Harrison Barnes,31,SAC,2381,Starter,Movement Shooter,Wing Stopper,2.51,2.52,0,0.16,3.01,10.32,13.79,58.84,53.1,0,20.95,51.5,80.69,89.93
4748,2024-25,Harrison Barnes,32,SAS,2228,Starter,Shot Creator,Helper,2.43,2.45,0,0.12,3.27,14.68,31.71,56.69,50.6,0,15.66,59.88,91.9,99.67
4749,2025-26,Harrison Barnes,33,SAS,1933,Key Rotation,Movement Shooter,Helper,1.89,1.93,0,0.24,2.36,9.13,0,41.45,33.09,0,39.8,31.13,75.03,0
4750,2016-17,Harrison Barnes,24,DAL,2804,Starter,Shot Creator,Helper,3.79,3.78,0,0.39,3.91,8.41,7.86,83.43,85.52,0,80.14,75.25,70.57,76.7
4751,2017-18,Harrison Barnes,25,DAL,2634,Starter,Shot Creator,Wing Stopper,3.48,3.47,0,0.43,4.45,8.19,11.64,78.93,80.75,0,85.73,84.04,68.89,86.13
4752,2018-19,Austin Rivers,26,WAS/HOU,2028,Key Rotation,Shot Creator,Point of Attack,1.85,1.9,0,0.17,1.78,6.4,7.53,40.26,32.05,0,22.89,14.73,56.1,75.85
4753,2019-20,Austin Rivers,27,HOU,1594,Key Rotation,Shot Creator,Point of Attack,2.32,2.36,0,0.26,2.48,7.84,12.5,53.72,47.36,0,46.12,34.64,66.67,87.46
4754,2015-16,Austin Rivers,23,LAC,1463,Key Rotation,Shot Creator,Point of Attack,2.45,2.46,0,0.37,3.03,6.42,15.56,57.27,51.01,0,76.63,52.21,56.14,92.48
4755,2016-17,Austin Rivers,24,LAC,2054,Starter,Shot Creator,Chaser,3.02,3.02,0,0.35,3.49,7.77,11.11,70.66,70.6,0,72.09,66.12,66.22,84.64
4756,2017-18,Austin Rivers,25,LAC,2057,Starter,Shot Creator,Wing Stopper,2.43,2.46,0,0.29,2.92,5.83,8.84,56.69,51.01,0,55.27,48.55,51.71,79.13
4757,2022-23,Austin Rivers,30,MIN,1016,Rotation,Stationary Shooter,Point of Attack,1.64,1.72,0,0.14,1.58,6.21,8.33,34.92,27.32,0,17.89,10.38,54.46,77.6
4758,2020-21,Austin Rivers,28,NYK/DEN,845,Rotation,Shot Creator,Chaser,1.51,1.64,0,0.19,1.57,4,6.98,31.81,25.39,0,27.4,10.12,38.06,74.75
4759,2021-22,Austin Rivers,29,DEN,1480,Key Rotation,Shot Creator,Point of Attack,1.14,1.23,0,0.17,1.25,7.08,1.82,24.66,17.9,0,22.89,4.59,60.95,67.77
4760,2019-20,Meyers Leonard,27,MIA,1034,Key Rotation,Stationary Shooter,Anchor Big,1.88,1.96,0,0.18,1.23,2.94,0,41.16,33.85,0,25.1,4.28,31.34,0
4761,2020-21,Meyers Leonard,28,MIA,29,Too Few Games,Low Minute,Mobile Big,3.88,3.16,0,0.37,3.14,0,0,84.5,74.29,0,76.63,55.68,0,0
4762,2022-23,Meyers Leonard,30,MIL,114,Garbage Time,Stretch Big,Anchor Big,3.78,3.46,0,0.31,3.16,0,0,83.3,80.56,0,61.2,56.49,0,0
4763,2015-16,Meyers Leonard,23,POR,1332,Key Rotation,Stretch Big,Anchor Big,1.71,1.8,0,0.38,1.46,3.85,0,36.56,29.4,0,78.54,7.86,36.75,0
4764,2016-17,Meyers Leonard,24,POR,1222,Rotation,Stretch Big,Anchor Big,2.13,2.2,0,0.43,1.38,0,0,47.72,41.49,0,85.73,6.33,0,0
4765,2017-18,Meyers Leonard,25,POR,254,Garbage Time,Stretch Big,Helper,2.46,2.61,0,0.38,2.06,8.33,0,57.5,56.47,0,78.54,22.7,69.62,0
4766,2018-19,Meyers Leonard,26,POR,878,Rotation,Stretch Big,Anchor Big,2.28,2.35,0,0.35,2.28,9.09,0,52.45,47.1,0,72.09,29.02,74.2,0
4767,2019-20,Jeremy Lamb,27,IND,1291,Starter,Secondary Ball Handler,Chaser,2.86,2.88,0,0.24,3.17,8.86,7.14,66.87,65.57,0,39.8,56.85,73.09,74.85
4768,2020-21,Jeremy Lamb,28,IND,765,Rotation,Secondary Ball Handler,Helper,3.48,3.43,0,0.26,3.51,11.28,18.52,78.93,80.13,0,46.12,66.62,84.3,95.81
4769,2021-22,Jeremy Lamb,29,IND/SAC,935,Rotation,Secondary Ball Handler,Low Activity,3.27,3.25,0,0.48,4.09,10.57,21.88,75.42,76.47,0,90.02,78.77,81.72,97.98
4770,2015-16,Jeremy Lamb,23,CHO,1227,Rotation,Off Screen Shooter,Low Activity,2.62,2.67,0,0.26,2.77,9.63,7.32,61.39,58.48,0,46.12,43.81,77.37,75.43
4771,2016-17,Jeremy Lamb,24,CHO,1143,Rotation,Secondary Ball Handler,Low Activity,3.75,3.7,0,0.19,4.3,8.18,18.42,82.88,84.43,0,27.4,81.95,68.82,95.78
4772,2017-18,Jeremy Lamb,25,CHO,1967,Key Rotation,Secondary Ball Handler,Low Activity,3.32,3.31,0,0.33,3.9,8.22,9.64,76.28,77.8,0,67.25,75.13,69.15,81.06
4773,2018-19,Jeremy Lamb,26,CHO,2250,Star,Secondary Ball Handler,Chaser,3.44,3.44,0,0.27,4.22,9.13,14.84,78.31,80.2,0,49.23,80.77,75.03,91.48
4774,2015-16,Kendall Marshall,24,PHI,400,Rotation,Shot Creator,Point of Attack,1.9,2.11,0,0.2,1.64,4.24,5.26,41.74,38.67,0,29.7,11.75,39.8,71.15
4775,2015-16,John Henson,25,MIL,959,Rotation,Post Scorer,Mobile Big,3.42,3.39,0,0.32,4.62,18.75,0,78.02,79.33,0,64.45,85.95,95.62,0
4776,2016-17,John Henson,26,MIL,1123,Rotation,Roll + Cut Big,Mobile Big,3.63,3.58,0,0.57,3.66,0,0,81.19,82.78,0,94.53,70.15,0,0
4777,2017-18,John Henson,27,MIL,1970,Key Rotation,Roll + Cut Big,Mobile Big,2.86,2.87,0,0.33,3.04,12.5,0,66.87,65.21,0,67.25,52.62,87.13,0
4778,2018-19,John Henson,28,MIL,188,Garbage Time,Stretch Big,Anchor Big,1.63,2.05,0,0.44,2.34,0,0,34.66,36.86,0,86.87,30.73,0,0
4779,2019-20,John Henson,29,CLE/DET,600,Rotation,Roll + Cut Big,Anchor Big,3.28,3.26,0,0.52,2.92,14.29,0,75.56,76.7,0,92.39,48.55,90.73,0
4780,2019-20,Maurice Harkless,26,LAC/NYK,1427,Key Rotation,Stationary Shooter,Wing Stopper,1.3,1.38,0,0.18,1.76,6.09,0,27.2,20.06,0,25.1,14.2,53.85,0
4781,2015-16,Maurice Harkless,22,POR,1457,Rotation,Stationary Shooter,Wing Stopper,1.9,1.97,0,0.27,2.9,9.86,15.79,41.74,34.27,0,49.23,47.76,78.51,92.65
4782,2016-17,Maurice Harkless,23,POR,2223,Starter,Versatile Big,Wing Stopper,1.82,1.86,0,0.15,2.16,6.16,9.52,39.38,30.82,0,19.41,25.94,54.23,80.71
4783,2017-18,Maurice Harkless,24,POR,1264,Key Rotation,Stationary Shooter,Wing Stopper,1.52,1.61,0,0.17,1.86,4.71,0,31.97,24.63,0,22.89,17.01,42.7,0
4784,2018-19,Maurice Harkless,25,POR,1415,Key Rotation,Versatile Big,Wing Stopper,1.48,1.57,0,0.14,1.96,8.05,14.29,31.18,23.79,0,17.89,19.74,68.03,90.46
4785,2020-21,Maurice Harkless,27,MIA/SAC,772,Key Rotation,Stationary Shooter,Wing Stopper,1.54,1.66,0,0.16,2.15,15.15,0,32.48,25.91,0,20.95,25.61,92.42,0
4786,2021-22,Maurice Harkless,28,SAC,863,Rotation,Stationary Shooter,Helper,1.15,1.3,0,0.13,1.41,9.62,0,24.76,18.73,0,16.67,6.86,77.27,0
4787,2018-19,Tyler Zeller,29,ATL/MEM,93,Too Few Games,Low Minute,Anchor Big,4.34,3.79,0,0.31,5.24,0,0,88.98,85.61,0,61.2,91.03,0,0
4788,2017-18,Tyler Zeller,28,BRK/MIL,1113,Rotation,Roll + Cut Big,Anchor Big,3.12,3.12,0,0.24,2.67,25,0,72.51,73.07,0,39.8,40.33,97.82,0
4789,2015-16,Tyler Zeller,26,BOS,710,Garbage Time,Roll + Cut Big,Anchor Big,4.73,4.57,0,0.54,5.27,15.15,0,92.15,92.91,0,93.35,91.3,92.42,0
4790,2016-17,Tyler Zeller,27,BOS,525,Garbage Time,Roll + Cut Big,Anchor Big,3.49,3.44,0,0.4,2.91,21.43,0,79.1,80.2,0,81.63,48.16,97.12,0
4791,2019-20,Tyler Zeller,30,SAS,4,Too Few Games,Low Minute,Anchor Big,0,2.95,0,0.36,3.3,0,0,0,68.19,0,74.39,60.96,0,0
4792,2015-16,Andrew Nicholson,26,ORL,823,Rotation,Versatile Big,Mobile Big,2.82,2.85,0,0.44,3.07,13.11,0,66.02,64.54,0,86.87,53.53,88.86,0
4793,2016-17,Andrew Nicholson,27,WAS/BRK,342,Garbage Time,Post Scorer,Anchor Big,1.67,1.94,0,0.3,2.01,0,0,35.55,33.32,0,58.25,21.11,0,0
4794,2020-21,Evan Fournier,28,ORL/BOS,1259,Starter,Off Screen Shooter,Chaser,3.06,3.06,0,0.27,3.87,7.88,42.86,71.4,71.6,0,49.23,74.83,66.96,99.97
4795,2021-22,Evan Fournier,29,NYK,2358,Starter,Movement Shooter,Chaser,1.55,1.61,0,0.14,1.85,4.59,6.06,32.75,24.63,0,17.89,16.64,42.04,72.8
4796,2022-23,Evan Fournier,30,NYK,459,Rotation,Movement Shooter,Chaser,1.44,1.66,0,0.36,2.01,4.55,0,30.12,25.91,0,74.39,21.11,41.65,0
4797,2015-16,Evan Fournier,23,ORL,2566,Starter,Off Screen Shooter,Wing Stopper,3.14,3.14,0,0.39,3.52,7.86,13.56,72.89,73.58,0,80.14,66.8,66.83,89.57
4798,2016-17,Evan Fournier,24,ORL,2234,Starter,Off Screen Shooter,Chaser,3.51,3.5,0,0.55,4.58,8.97,20.83,79.36,81.19,0,93.69,85.66,73.61,97.53
4799,2017-18,Evan Fournier,25,ORL,1837,Starter,Off Screen Shooter,Chaser,2.67,2.7,0,0.45,3.39,6.71,7.89,62.68,59.58,0,87.77,63.42,58.73,76.75
4800,2018-19,Evan Fournier,26,ORL,2553,Starter,Off Screen Shooter,Wing Stopper,2.44,2.47,0,0.36,2.5,4.25,5.56,56.99,51.4,0,74.39,35.21,39.86,71.64
4801,2019-20,Evan Fournier,27,ORL,2076,Starter,Off Screen Shooter,Chaser,3.12,3.11,0,0.48,3.88,6.78,6.82,72.51,72.83,0,90.02,75.01,59.05,74.48
4802,2023-24,Evan Fournier,31,NYK/DET,580,Rotation,Movement Shooter,Chaser,1.27,1.46,0,0.19,2.43,6.42,0,26.64,21.59,0,27.4,33.21,56.14,0
4803,2015-16,Jared Sullinger,23,BOS,1915,Key Rotation,Post Scorer,Anchor Big,3.13,3.14,0,0.33,3.13,10.14,12.28,72.61,73.58,0,67.25,55.46,80.06,87.2
4804,2016-17,Jared Sullinger,24,TOR,118,Garbage Time,Stretch Big,Helper,2.96,3.03,0,0.35,3.06,0,0,69.36,70.8,0,72.09,53.21,0,0
4805,2018-19,John Jenkins,27,WAS/NYK,333,Rotation,Off Screen Shooter,Low Activity,1.78,2.03,0,0.21,2.33,8,0,38.25,36.2,0,31.76,30.39,67.52,0
4806,2015-16,John Jenkins,24,DAL/PHO,480,Garbage Time,Off Screen Shooter,Low Activity,1.7,1.9,0,0.22,2.08,8.33,0,36.27,32.05,0,34.53,23.36,69.62,0
4807,2016-17,John Jenkins,25,PHO,13,Too Few Games,Low Minute,Point of Attack,2.68,3.01,0,0.35,3.82,0,0,62.89,70.28,0,72.09,73.81,0,0
4808,2015-16,Jared Cunningham,24,CLE/MIL,410,Garbage Time,Movement Shooter,Chaser,4.29,4.11,0,0.43,4.82,11.11,0,88.69,89.36,0,85.73,87.84,83.11,0
4809,2015-16,Tony Wroten,22,PHI,144,Too Few Games,Shot Creator,Point of Attack,6,5,0,0.36,7.04,15.56,14.29,97.5,95.55,0,74.39,97.39,92.87,90.46
4810,2017-18,Miles Plumlee,29,ATL,918,Rotation,Roll + Cut Big,Anchor Big,1.93,2,0,0.36,2.52,20,0,42.76,35.34,0,74.39,35.87,96.01,0
4811,2018-19,Miles Plumlee,30,ATL,173,Garbage Time,Athletic Finisher,Anchor Big,4.59,4.17,0,0.51,5.09,0,0,91.19,89.91,0,91.83,89.99,0,0
4812,2015-16,Miles Plumlee,27,MIL,870,Rotation,Roll + Cut Big,Mobile Big,2.37,2.43,0,0.37,2.7,0,0,55.13,49.73,0,76.63,41.24,0,0
4813,2016-17,Miles Plumlee,28,MIL/CHO,485,Garbage Time,Roll + Cut Big,Mobile Big,3.19,3.17,0,0.34,3.2,12.5,0,73.74,74.58,0,69.57,57.75,87.13,0
4814,2017-18,Marquis Teague,24,MEM,74,Too Few Games,Low Minute,Point of Attack,2.55,2.81,0,0.37,3,0,0,59.9,63.3,0,76.63,51.31,0,0
4815,2015-16,Festus Ezeli,26,GSW,770,Rotation,Post Scorer,Anchor Big,5.15,4.96,0,0.61,5.95,16.67,0,94.69,95.21,0,95.76,94.46,93.65,0
4816,2016-17,Tomas Satoransky,25,WAS,719,Rotation,Secondary Ball Handler,Chaser,2.41,2.47,0,0.16,2,2.8,8.33,56.2,51.4,0,20.95,20.92,30.7,77.6
4817,2017-18,Tomas Satoransky,26,WAS,1643,Key Rotation,Primary Ball Handler,Point of Attack,2.52,2.56,0,0.49,2.26,3.08,17.39,59.12,54.65,0,90.37,28.51,32.29,94.55
4818,2018-19,Tomas Satoransky,27,WAS,2164,Key Rotation,Primary Ball Handler,Point of Attack,2.56,2.58,0,0.38,2.69,6.06,8.33,60.09,55.4,0,78.54,41,53.54,77.6
4819,2021-22,Tomas Satoransky,30,NOP/SAS/WAS,906,Rotation,Primary Ball Handler,Point of Attack,2.52,2.55,0,0.19,2.36,5.28,0,59.12,54.24,0,27.4,31.13,47.42,0
4820,2019-20,Tomas Satoransky,28,CHI,1878,Starter,Primary Ball Handler,Chaser,2.73,2.74,0,0.34,2.39,3.15,10.71,64.01,61.04,0,69.57,32.17,32.74,83.99
4821,2020-21,Tomas Satoransky,29,CHI,1307,Key Rotation,Primary Ball Handler,Point of Attack,2.58,2.6,0,0.25,2.32,2.8,15.38,60.59,56.11,0,43.11,30.08,30.7,92.1
4822,2019-20,Jae Crowder,29,MEM/MIA,1875,Starter,Movement Shooter,Wing Stopper,2.31,2.33,0,0.35,2.42,10.47,0,53.52,46.32,0,72.09,32.88,81.21,0
4823,2022-23,Jae Crowder,32,MIL,340,Rotation,Movement Shooter,Helper,0.94,1.32,0,0.21,1.75,11.11,0,21.75,19.1,0,31.76,14.1,83.11,0
4824,2023-24,Jae Crowder,33,MIL,1156,Key Rotation,Stationary Shooter,Wing Stopper,1.07,1.18,0,0.19,1.3,2.33,0,23.44,17.28,0,27.4,5.26,28.78,0
4825,2015-16,Jae Crowder,25,BOS,2308,Star,Movement Shooter,Wing Stopper,2.87,2.88,0,0.29,3.77,13.71,9.52,67.09,65.57,0,55.27,72.73,90.05,80.71
4826,2016-17,Jae Crowder,26,BOS,2335,Star,Movement Shooter,Wing Stopper,2.53,2.55,0,0.31,3.46,18.64,0,59.42,54.24,0,61.2,65.48,95.57,0
4827,2020-21,Jae Crowder,30,PHO,1648,Starter,Stationary Shooter,Wing Stopper,1.81,1.86,0,0.13,1.77,16.67,0,39.05,30.82,0,16.67,14.51,93.65,0
4828,2021-22,Jae Crowder,31,PHO,1886,Starter,Movement Shooter,Wing Stopper,1.58,1.64,0,0.2,1.81,8.33,0,33.41,25.39,0,29.7,15.51,69.62,0
4829,2024-25,Jae Crowder,34,SAC,103,Garbage Time,Stationary Shooter,Helper,1.08,1.82,0,0.21,2.72,0,0,23.57,29.8,0,31.76,41.88,0,0
4830,2017-18,Jae Crowder,27,CLE/UTA,2090,Key Rotation,Movement Shooter,Wing Stopper,2.11,2.14,0,0.23,2.65,10.9,0,47.32,39.7,0,37.19,39.58,82.6,0
4831,2018-19,Jae Crowder,28,UTA,2166,Starter,Movement Shooter,Helper,2.82,2.83,0,0.42,3.27,10.78,10,66.02,63.92,0,84.37,59.88,82.2,81.71
4832,2015-16,Draymond Green,25,GSW,2808,Star,Stretch Big,Helper,3.93,3.91,0,0.42,4.17,10.28,16.39,85.13,87.25,0,84.37,80.09,80.59,93.43
4833,2016-17,Draymond Green,26,GSW,2471,Star,Stretch Big,Helper,3.22,3.21,0,0.39,3.12,12.99,16,74.26,75.26,0,80.14,55.12,88.71,93.06
4834,2017-18,Draymond Green,27,GSW,2287,Star,Stretch Big,Helper,2.8,2.8,0,0.25,2.75,12.1,12.5,65.63,62.99,0,43.11,42.97,86.36,87.46
4835,2018-19,Draymond Green,28,GSW,2065,Star,Stretch Big,Helper,2.15,2.19,0,0.25,1.65,6.25,18.75,48.36,41.2,0,43.11,11.95,54.71,95.89
4836,2019-20,Draymond Green,29,GSW,1222,Key Rotation,Primary Ball Handler,Wing Stopper,2.42,2.45,0,0.38,2.49,10.69,14.29,56.36,50.6,0,78.54,35.01,81.98,90.46
4837,2020-21,Draymond Green,30,GSW,1982,Star,Stretch Big,Helper,2.1,2.14,0,0.2,1.63,5.08,0,47.06,39.7,0,29.7,11.44,45.67,0
4838,2021-22,Draymond Green,31,GSW,1329,Star,Roll + Cut Big,Helper,2.51,2.53,0,0.24,2.53,9.45,0,58.84,53.46,0,39.8,36.08,76.51,0
4839,2022-23,Draymond Green,32,GSW,2297,Star,Roll + Cut Big,Helper,2.28,2.3,0,0.22,1.74,6.47,0,52.45,45.39,0,34.53,13.88,56.6,0
4840,2023-24,Draymond Green,33,GSW,1490,Star,Stretch Big,Mobile Big,2.95,2.94,0,0.19,1.86,6.04,0,69.14,67.85,0,27.4,17.01,53.42,0
4841,2024-25,Draymond Green,34,GSW,1983,Star,Stationary Shooter,Mobile Big,3.24,3.22,0,0.43,2.73,7.89,0,74.79,75.5,0,85.73,42.27,67,0
4842,2025-26,Draymond Green,35,GSW,1845,Starter,Stationary Shooter,Helper,2.14,2.16,0,0.2,1.76,5.93,0,48.04,40.38,0,29.7,14.2,52.64,0
4843,2015-16,Orlando Johnson,26,PHO/NOP,102,Too Few Games,Secondary Ball Handler,Chaser,2.2,2.61,0,0.4,3.27,6.67,0,50.09,56.47,0,81.63,59.88,57.98,0
4844,2018-19,Quincy Acy,28,PHO,123,Garbage Time,Stretch Big,Anchor Big,3.98,3.64,0,0.5,3.12,0,0,85.7,83.56,0,91.11,55.12,0,0
4845,2015-16,Quincy Acy,25,SAC,876,Rotation,Athletic Finisher,Helper,3.12,3.11,0,0.44,2.91,3.85,0,72.51,72.83,0,86.87,48.16,36.75,0
4846,2016-17,Quincy Acy,26,DAL/BRK,558,Rotation,Stretch Big,Mobile Big,3.77,3.68,0,0.38,3.91,15.56,0,83.2,84.18,0,78.54,75.25,92.87,0
4847,2017-18,Quincy Acy,27,BRK,1359,Key Rotation,Stationary Shooter,Anchor Big,2.2,2.25,0,0.23,1.74,8.75,0,50.09,43.36,0,37.19,13.88,72.49,0
4848,2015-16,Khris Middleton,24,MIL,2852,Starter,Shot Creator,Wing Stopper,3.31,3.31,0,0.42,4.13,7.02,10.56,76.17,77.8,0,84.37,79.35,60.55,83.75
4849,2016-17,Khris Middleton,25,MIL,889,Starter,Shot Creator,Helper,3.25,3.24,0,0.56,3.98,7.1,5.26,75.01,76.17,0,94.13,76.69,61.1,71.15
4850,2017-18,Khris Middleton,26,MIL,2982,Star,Shot Creator,Helper,3.23,3.24,0,0.42,4.5,4.93,9.4,74.52,76.17,0,84.37,84.65,44.45,80.61
4851,2018-19,Khris Middleton,27,MIL,2394,Star,Shot Creator,Helper,2.76,2.78,0,0.33,3.76,4.99,8.04,64.76,62.23,0,67.25,72.44,44.84,77.01
4852,2019-20,Khris Middleton,28,MIL,1853,Star,Shot Creator,Helper,3.14,3.15,0,0.42,4.18,5.11,11.92,72.89,73.88,0,84.37,80.21,45.99,86.7
4853,2020-21,Khris Middleton,29,MIL,2269,Star,Shot Creator,Helper,2.91,2.92,0,0.35,3.67,4.3,7.87,68.19,67.09,0,72.09,70.42,40.3,76.72
4854,2021-22,Khris Middleton,30,MIL,2141,Star,Shot Creator,Helper,3.53,3.53,0,0.47,4.78,4.94,8.62,79.67,81.88,0,89.26,87.49,44.51,78.48
4855,2022-23,Khris Middleton,31,MIL,801,Key Rotation,Shot Creator,Helper,3.77,3.72,0,0.46,4.36,6.64,4.84,83.2,84.79,0,88.6,82.99,57.93,70.63
4856,2023-24,Khris Middleton,32,MIL,1487,Starter,Shot Creator,Helper,2.66,2.67,0,0.27,2.92,3.2,7.69,62.44,58.48,0,49.23,48.55,33.06,75.94
4857,2024-25,Khris Middleton,33,MIL/WAS,843,Key Rotation,Shot Creator,Helper,2.89,2.89,0,0.37,3.48,4.43,0,67.59,65.96,0,76.63,65.97,41.2,0
4858,2025-26,Khris Middleton,34,WAS/DAL,1408,Key Rotation,Shot Creator,Helper,2.74,2.75,0,0.3,3.44,4.39,0,64.28,61.42,0,58.25,64.96,40.88,0
4859,2022-23,Will Barton,32,WAS/TOR,993,Rotation,Secondary Ball Handler,Low Activity,1.19,1.32,0,0.25,1.91,5.21,11.11,25.31,19.1,0,43.11,18.49,46.57,84.64
4860,2015-16,Will Barton,25,DEN,2353,Starter,Secondary Ball Handler,Chaser,3.25,3.25,0,0.47,4.27,7.53,5.49,75.01,76.47,0,89.26,81.51,64.51,71.61
4861,2016-17,Will Barton,26,DEN,1705,Starter,Secondary Ball Handler,Wing Stopper,2.98,2.98,0,0.31,4.09,7.46,20.63,69.8,69.05,0,61.2,78.77,64.03,97.44
4862,2017-18,Will Barton,27,DEN,2683,Starter,Primary Ball Handler,Chaser,2.67,2.69,0,0.35,3.15,4.13,10.48,62.68,59.13,0,72.09,56.07,38.97,83.22
4863,2018-19,Will Barton,28,DEN,1189,Starter,Secondary Ball Handler,Wing Stopper,1.85,1.93,0,0.28,2.38,5.99,18.18,40.26,33.09,0,52.44,31.81,52.97,95.23
4864,2019-20,Will Barton,29,DEN,1916,Starter,Primary Ball Handler,Chaser,2.17,2.21,0,0.32,2.63,4.19,3.51,49.1,41.95,0,64.45,38.8,39.49,68.98
4865,2020-21,Will Barton,30,DEN,1736,Starter,Secondary Ball Handler,Chaser,2.1,2.14,0,0.37,2.66,5.44,4.26,47.06,39.7,0,76.63,39.97,48.73,69.92
4866,2021-22,Will Barton,31,DEN,2276,Starter,Primary Ball Handler,Chaser,2.07,2.11,0,0.16,2.1,6.22,3.57,46.22,38.67,0,20.95,24.09,54.56,68.99
4867,2015-16,Mike Scott,27,ATL,1146,Rotation,Stretch Big,Helper,1.89,1.97,0,0.15,2.19,10.42,0,41.45,34.27,0,19.41,26.58,81.11,0
4868,2016-17,Mike Scott,28,ATL,195,Garbage Time,Stretch Big,Helper,1.94,2.27,0,0.5,2.25,0,0,43.01,44.14,0,91.11,28.14,0,0
4869,2018-19,Mike Scott,30,LAC/PHI,1396,Rotation,Stationary Shooter,Helper,0.86,0.97,0,0.18,1,6.45,0,20.77,15.26,0,25.1,1.96,56.37,0
4870,2019-20,Mike Scott,31,PHI,1207,Rotation,Stationary Shooter,Helper,1,1.13,0,0.21,1.3,8.33,0,22.33,16.63,0,31.76,5.26,69.62,0
4871,2020-21,Mike Scott,32,PHI,852,Rotation,Stationary Shooter,Helper,0.86,1.03,0,0.12,0.79,5,0,20.77,15.78,0,15.66,0.68,44.86,0
4872,2017-18,Mike Scott,29,WAS,1406,Rotation,Stretch Big,Mobile Big,2.02,2.07,0,0.14,2.12,4.88,6.25,44.96,37.54,0,17.89,24.67,44.05,72.99
4873,2016-17,Justin Hamilton,26,BRK,1176,Key Rotation,Stretch Big,Helper,1.7,1.79,0,0.25,1.73,7.69,0,36.27,29.14,0,43.11,13.64,65.32,0
4874,2017-18,Darius Miller,27,NOP,1944,Key Rotation,Off Screen Shooter,Low Activity,0.84,0.92,0,0.12,1.35,1.39,0,20.58,15,0,15.66,5.91,25.99,0
