Season,Player,NBA_ID,D-LEBRON,D_LEBRON_Rank,LEBRON,LEBRON_Rank,Minutes,O-LEBRON,O_LEBRON_Rank,player_name,year
2015-16,Eric Gordon,201569,-0.53,329.0,-0.99,292.0,1481.0,-0.46,224.0,eric gordon,2016
2015-16,Eric Moreland,203961,-0.03,224.0,-0.65,237.0,48.0,-0.61,255.0,eric moreland,2016
2015-16,Erick Green,203475,-0.28,274.5,-0.28,192.0,42.0,0.01,130.5,erick green,2016
2015-16,Ersan Ilyasova,101141,0.57,118.5,0.47,112.0,1880.0,-0.1,152.5,ersan ilyasova,2016
2015-16,Evan Fournier,203095,-0.67,352.5,-0.72,249.5,2566.0,-0.06,144.5,evan fournier,2016
2015-16,Evan Turner,202323,0.58,115.0,-0.31,197.5,2271.0,-0.89,304.0,evan turner,2016
2015-16,Festus Ezeli,203105,1.57,34.5,0.52,107.0,770.0,-1.06,346.0,festus ezeli,2016
2015-16,Frank Kaminsky,1626163,0.2,171.0,-0.03,163.5,1708.0,-0.23,184.5,frank kaminsky,2016
2015-16,Garrett Temple,202066,1.47,42.0,0.11,147.0,1951.0,-1.36,398.0,garrett temple,2016
2015-16,Gary Harris,203914,-0.7,355.5,-0.41,208.5,2439.0,0.29,96.0,gary harris,2016
2015-16,Gary Neal,202390,-1.27,421.0,-2.2,432.5,807.0,-0.94,321.0,gary neal,2016
2015-16,George Hill,201588,1.0,69.5,0.86,86.5,2524.0,-0.14,170.5,george hill,2016
2015-16,Gerald Green,101123,-1.29,425.0,-1.86,400.5,1557.0,-0.57,243.0,gerald green,2016
2015-16,Gerald Henderson,201945,-0.51,322.0,-0.88,275.0,1431.0,-0.36,207.0,gerald henderson,2016
2015-16,Giannis Antetokounmpo,203507,0.77,96.5,1.7,49.0,2823.0,0.92,59.5,giannis antetokounmpo,2016
2015-16,Glenn Robinson,203922,0.11,188.5,-1.07,303.5,508.0,-1.19,374.0,glenn robinson iii,2016
2015-16,Goran Dragic,201609,-0.7,355.5,0.62,100.0,2363.0,1.32,40.5,goran dragic,2016
2015-16,Gordon Hayward,202330,-0.08,234.0,2.07,35.0,2893.0,2.16,20.0,gordon hayward,2016
2015-16,Gorgui Dieng,203476,1.24,51.5,0.03,156.5,2220.0,-1.21,375.5,gorgui dieng,2016
2015-16,Greg Monroe,202328,0.25,162.5,1.04,76.5,2314.0,0.79,64.0,greg monroe,2016
2015-16,Greg Smith,202962,-0.16,252.0,-1.68,382.5,192.0,-1.52,417.0,greg smith,2016
2015-16,Greivis Vasquez,202349,-1.62,447.5,-1.97,414.0,460.0,-0.35,205.5,greivis vasquez,2016
2015-16,Harrison Barnes,203084,-0.29,277.5,-0.81,270.0,2041.0,-0.52,236.0,harrison barnes,2016
2015-16,Hassan Whiteside,202355,2.85,6.0,3.23,13.0,2126.0,0.38,87.0,hassan whiteside,2016
2015-16,Henry Sims,203156,1.14,60.5,0.24,134.0,263.0,-0.9,307.0,henry sims,2016
2015-16,Hollis Thompson,203138,-2.52,474.0,-4.17,475.0,2154.0,-1.65,433.0,hollis thompson,2016
2015-16,Ian Clark,203546,-2.13,465.0,-3.27,469.0,578.0,-1.15,362.5,ian clark,2016
2015-16,Ian Mahinmi,101133,2.78,7.0,1.75,46.0,1816.0,-1.04,341.5,ian mahinmi,2016
2015-16,Iman Shumpert,202697,0.09,193.0,-0.69,246.5,1316.0,-0.78,284.5,iman shumpert,2016
2015-16,Isaiah Canaan,203477,-2.18,469.0,-3.0,461.0,1966.0,-0.83,288.0,isaiah canaan,2016
2015-16,Isaiah Thomas,202738,-0.89,387.5,2.51,23.0,2644.0,3.4,8.0,isaiah thomas,2016
2015-16,Ish Smith,202397,-1.49,440.0,-1.59,372.5,2239.0,-0.1,152.5,ish smith,2016
2015-16,JJ Barea,200826,-2.05,463.0,-1.14,308.0,1667.0,0.91,61.0,j.j. barea,2016
2015-16,Jabari Parker,203953,-1.47,438.5,-1.59,372.5,2408.0,-0.12,162.0,jabari parker,2016
2015-16,Jae Crowder,203109,0.95,73.5,2.08,34.0,2308.0,1.13,49.0,jae crowder,2016
2015-16,Jahlil Okafor,1626143,-0.83,378.0,-2.91,459.0,1591.0,-2.08,455.0,jahlil okafor,2016
2015-16,JaKarr Sampson,203960,0.15,182.0,-2.41,445.0,1160.0,-2.56,467.0,jakarr sampson,2016
2015-16,Jamal Crawford,2037,-1.81,456.0,-2.23,435.0,2126.0,-0.41,218.5,jamal crawford,2016
2015-16,Jameer Nelson,2749,-0.02,222.0,-0.51,219.0,1036.0,-0.5,229.5,jameer nelson,2016
2015-16,James Anderson,202341,-0.13,246.0,-1.97,414.0,721.0,-1.83,443.0,james anderson,2016
2015-16,James Ennis,203516,-0.36,291.0,0.0,161.0,328.0,0.36,90.0,james ennis iii,2016
2015-16,James Harden,201935,-1.59,446.0,2.97,17.0,3125.0,4.56,6.0,james harden,2016
2015-16,James Johnson,201949,0.25,162.5,-1.23,322.0,926.0,-1.48,413.0,james johnson,2016
2015-16,James Jones,2592,-0.85,381.0,-1.19,317.5,463.0,-0.35,205.5,james jones,2016
2015-16,James Michael McAdoo,203949,-0.75,363.5,-1.36,340.0,262.0,-0.61,255.0,james michael mcadoo,2016
2015-16,James Young,203923,-0.2,259.0,-1.8,393.0,199.0,-1.6,428.5,james young,2016
2015-16,JaMychal Green,203210,0.47,130.0,-0.31,197.5,1446.0,-0.78,284.5,jamychal green,2016
2015-16,Jared Cunningham,203099,-0.01,219.0,-1.88,404.0,410.0,-1.88,445.5,jared cunningham,2016
2015-16,Jared Dudley,201162,1.16,59.0,0.43,115.0,2098.0,-0.72,276.0,jared dudley,2016
2015-16,Jared Sullinger,203096,1.55,36.5,0.89,84.5,1915.0,-0.66,264.0,jared sullinger,2016
2015-16,Jarell Eddie,204067,-0.62,345.0,-0.73,253.0,147.0,-0.11,157.5,jarell eddie,2016
2015-16,Jarell Martin,1626185,-0.52,326.5,-0.91,280.0,380.0,-0.39,214.5,jarell martin,2016
2015-16,Jarnell Stokes,203950,-0.42,302.0,-0.54,226.0,19.0,-0.11,157.5,jarnell stokes,2016
2015-16,Jarrett Jack,101127,0.23,167.5,0.49,110.0,1027.0,0.25,103.5,jarrett jack,2016
2015-16,Jason Smith,201160,1.22,53.5,-1.15,309.5,1181.0,-2.37,464.0,jason smith,2016
2015-16,Jason Terry,1891,-1.99,460.0,-2.03,418.0,1258.0,-0.05,141.5,jason terry,2016
2015-16,Jason Thompson,201574,0.09,193.0,-1.01,293.5,471.0,-1.1,353.5,jason thompson,2016
2015-16,JaVale McGee,201580,0.83,87.5,0.24,134.0,370.0,-0.6,252.0,javale mcgee,2016
2015-16,Jeff Ayres,201965,-0.86,382.5,-2.37,443.0,107.0,-1.51,415.0,jeff ayres,2016
2015-16,Jeff Green,201145,-0.8,371.0,-1.43,351.0,2253.0,-0.63,260.5,jeff green,2016
2015-16,Jeff Teague,201952,-1.28,422.5,0.04,155.0,2255.0,1.31,42.0,jeff teague,2016
2015-16,Jeff Withey,203481,2.42,12.0,1.03,78.0,658.0,-1.4,401.5,jeff withey,2016
2015-16,Jerami Grant,203924,0.33,149.0,-1.67,379.5,2066.0,-2.0,451.5,jerami grant,2016
2015-16,Jeremy Evans,202379,0.39,138.5,-1.15,309.5,251.0,-1.54,419.5,jeremy evans,2016
2015-16,Jeremy Lamb,203087,0.62,110.0,0.89,84.5,1227.0,0.27,100.5,jeremy lamb,2016
2015-16,Jeremy Lin,202391,-0.36,291.0,0.02,158.5,2048.0,0.38,87.0,jeremy lin,2016
2015-16,Jerian Grant,1626170,-0.73,360.0,-1.97,414.0,1265.0,-1.24,383.0,jerian grant,2016
2015-16,Jerryd Bayless,201573,-1.53,441.5,-2.2,432.5,1505.0,-0.67,267.5,jerryd bayless,2016
2015-16,Jimmer Fredette,202690,0.12,186.5,-0.03,163.5,18.0,-0.14,170.5,jimmer fredette,2016
2015-16,Jimmy Butler,202710,0.24,165.5,2.15,30.0,2474.0,1.91,26.0,jimmy butler,2016
2015-16,JJ Hickson,201581,0.19,174.5,-0.4,206.5,436.0,-0.58,246.5,jj hickson,2016
2015-16,JJ OBrien,1626266,-0.38,297.0,-0.49,216.5,6.0,-0.11,157.5,jj o'brien,2016
2015-16,JJ Redick,200755,-1.76,454.0,-0.04,165.5,2097.0,1.72,30.0,jj redick,2016
2015-16,Joakim Noah,201149,1.6,32.5,1.5,53.5,635.0,-0.09,149.5,joakim noah,2016
2015-16,Jodie Meeks,201975,0.17,179.0,-0.06,168.5,43.0,-0.23,184.5,jodie meeks,2016
2015-16,Joe Harris,203925,-0.32,286.0,-0.87,274.0,15.0,-0.54,240.0,joe harris,2016
2015-16,Joe Ingles,204060,-0.24,267.0,-1.36,340.0,1241.0,-1.12,358.5,joe ingles,2016
2015-16,Joe Johnson,2207,-0.43,305.0,-0.66,240.0,2704.0,-0.23,184.5,joe johnson,2016
2015-16,Joe Young,1626202,-1.42,434.5,-2.17,430.0,383.0,-0.75,280.5,joe young,2016
2015-16,Joel Anthony,201202,0.69,104.0,-0.22,184.0,96.0,-0.91,311.5,joel anthony,2016
2015-16,Joffrey Lauvergne,203530,-1.29,425.0,-2.45,447.0,1041.0,-1.16,366.5,joffrey lauvergne,2016
2015-16,John Henson,203089,1.0,69.5,-0.44,212.0,959.0,-1.43,407.5,john henson,2016
2015-16,John Jenkins,203098,-1.14,409.5,-2.1,427.0,480.0,-0.96,326.5,john jenkins,2016
2015-16,John Wall,202322,1.24,51.5,2.8,19.0,2784.0,1.56,33.0,john wall,2016
2015-16,Johnny OBryant,203948,-0.82,376.0,-3.92,474.0,857.0,-3.1,473.0,johnny o'bryant iii,2016
2015-16,Jon Leuer,202720,0.48,129.0,-0.73,253.0,1255.0,-1.21,375.5,jon leuer,2016
2015-16,Jonas Jerebko,201973,0.58,115.0,-0.73,253.0,1177.0,-1.31,391.0,jonas jerebko,2016
2015-16,Jonas Valanciunas,202685,1.17,58.0,1.7,49.0,1557.0,0.54,71.5,jonas valanciunas,2016
2015-16,Jonathon Simmons,203613,-0.74,362.0,-2.53,449.0,813.0,-1.78,438.0,jonathon simmons,2016
2015-16,Jordan Adams,203919,-0.09,236.5,-0.16,180.0,15.0,-0.07,146.5,jordan adams,2016
2015-16,Jordan Clarkson,203903,-1.95,458.0,-2.07,424.5,2552.0,-0.13,165.5,jordan clarkson,2016
2015-16,Jordan Farmar,200770,-0.23,265.0,-0.18,182.0,291.0,0.05,125.5,jordan farmar,2016
2015-16,Jordan Hamilton,202706,-0.41,299.5,-0.54,226.0,304.0,-0.12,162.0,jordan hamilton,2016
2015-16,Jordan Hill,201941,-0.52,326.5,-1.42,348.0,1513.0,-0.9,307.0,jordan hill,2016
2015-16,Jordan McRae,203895,-0.18,255.5,-0.32,199.5,196.0,-0.14,170.5,jordan mcrae,2016
2015-16,Jordan Mickey,1626175,-0.08,234.0,-0.67,243.0,57.0,-0.58,246.5,jordan mickey,2016
2015-16,Jorge Gutierrez,203268,-0.45,310.0,-0.91,280.0,63.0,-0.45,222.0,jorge gutierrez,2016
2015-16,Jose Calderon,101181,-0.84,379.5,-1.68,382.5,2024.0,-0.84,290.0,jose calderon,2016
2015-16,Josh Huestis,203962,-0.69,354.0,-1.53,360.5,55.0,-0.84,290.0,josh huestis,2016
2015-16,Josh McRoberts,201177,-0.03,224.0,-0.32,199.5,595.0,-0.28,192.0,josh mcroberts,2016
2015-16,Josh Richardson,1626196,-0.64,347.0,-1.55,365.0,1107.0,-0.91,311.5,josh richardson,2016
2015-16,Josh Smith,2746,0.34,146.5,-1.06,302.0,880.0,-1.4,401.5,josh smith,2016
2015-16,JR Smith,2747,0.09,193.0,1.3,63.5,2362.0,1.21,47.0,jr smith,2016
2015-16,Jrue Holiday,201950,0.05,209.5,2.35,27.0,1831.0,2.31,16.0,jrue holiday,2016
2015-16,Julius Randle,203944,-0.95,396.0,-2.83,456.0,2286.0,-1.88,445.5,julius randle,2016
2015-16,Justin Anderson,1626147,1.12,63.5,0.35,121.0,647.0,-0.77,283.0,justin anderson,2016
2015-16,Justin Harper,202712,0.06,206.0,-0.44,212.0,35.0,-0.5,229.5,justin harper,2016
2015-16,Justin Holiday,203200,0.2,171.0,-0.72,249.5,772.0,-0.92,317.5,justin holiday,2016
2015-16,Justise Winslow,1626159,1.32,48.0,-0.26,188.5,2232.0,-1.58,425.5,justise winslow,2016
2015-16,Jusuf Nurkic,203994,1.34,47.0,0.37,119.5,547.0,-0.97,328.0,jusuf nurkic,2016
2015-16,Karl-Anthony Towns,1626157,0.32,151.5,0.77,91.0,2627.0,0.45,80.5,karl-anthony towns,2016
2015-16,Kawhi Leonard,202695,2.71,9.0,5.92,3.0,2380.0,3.21,10.0,kawhi leonard,2016
2015-16,Keith Appling,203951,-0.1,239.0,-0.49,216.5,27.0,-0.39,214.5,keith appling,2016
2015-16,Kelly Olynyk,203482,0.08,198.0,-0.13,175.5,1395.0,-0.21,182.0,kelly olynyk,2016
2015-16,Kelly Oubre Jr,1626162,-0.47,316.5,-2.29,438.0,671.0,-1.82,441.5,kelly oubre jr.,2016
2015-16,Kemba Walker,202689,0.33,149.0,2.38,25.0,2885.0,2.06,23.0,kemba walker,2016
2015-16,Kendall Marshall,203088,-0.93,393.0,-2.36,442.0,400.0,-1.42,405.0,kendall marshall,2016
2015-16,Kendrick Perkins,2570,0.67,107.0,-3.19,468.0,542.0,-3.86,475.0,kendrick perkins,2016
2015-16,Kenneth Faried,202702,-0.26,271.0,1.04,76.5,1695.0,1.3,43.0,kenneth faried,2016
2015-16,Kent Bazemore,203145,0.89,82.0,0.39,118.0,2083.0,-0.5,229.5,kent bazemore,2016
2015-16,Kentavious Caldwell-Pope,203484,0.19,174.5,1.14,74.0,2789.0,0.94,58.0,kentavious caldwell-pope,2016
2015-16,Kevin Durant,201142,-1.21,413.0,4.16,9.0,2578.0,5.36,3.5,kevin durant,2016
2015-16,Kevin Garnett,708,2.95,4.0,1.21,71.0,556.0,-1.73,437.0,kevin garnett,2016
2015-16,Kevin Love,201567,0.97,72.0,3.16,14.0,2425.0,2.2,17.0,kevin love,2016
2015-16,Kevin Martin,2755,-1.24,417.5,-2.22,434.0,1095.0,-0.98,329.5,kevin martin,2016
2015-16,Kevin Seraphin,202338,1.02,68.0,-2.01,416.5,526.0,-3.03,472.0,kevin seraphin,2016
2015-16,Kevon Looney,1626172,-0.97,399.0,-1.55,365.0,21.0,-0.58,246.5,kevon looney,2016
2015-16,Khris Middleton,203114,-0.17,253.5,1.33,62.0,2852.0,1.5,34.0,khris middleton,2016
2015-16,Kirk Hinrich,2550,0.07,202.5,-1.36,340.0,631.0,-1.43,407.5,kirk hinrich,2016
2015-16,KJ McDaniels,203909,-0.92,391.5,-1.65,377.5,235.0,-0.73,277.0,kj mcdaniels,2016
2015-16,Klay Thompson,202691,-1.3,427.0,0.52,107.0,2666.0,1.82,28.0,klay thompson,2016
2015-16,Kobe Bryant,977,-2.15,466.5,-1.81,395.0,1863.0,0.34,91.0,kobe bryant,2016
2015-16,Kosta Koufos,201585,0.42,135.0,-0.79,266.5,1482.0,-1.22,378.0,kosta koufos,2016
2015-16,Kostas Papanikolaou,203123,0.66,108.0,-1.57,368.0,294.0,-2.23,460.0,kostas papanikolaou,2016
2015-16,Kris Humphries,2743,0.37,141.5,-0.29,194.5,835.0,-0.66,264.0,kris humphries,2016
2015-16,Kristaps Porzingis,204001,1.12,63.5,1.37,61.0,2046.0,0.24,105.0,kristaps porzingis,2016
2015-16,Kyle Anderson,203937,1.75,26.0,0.9,83.0,1245.0,-0.86,295.5,kyle anderson,2016
2015-16,Kyle Korver,2594,0.07,202.5,-0.74,257.5,2401.0,-0.81,287.0,kyle korver,2016
2015-16,Kyle Lowry,200768,1.2,56.5,4.65,7.0,2851.0,3.44,7.0,kyle lowry,2016
2015-16,Kyle OQuinn,203124,0.58,115.0,-0.41,208.5,764.0,-0.99,332.0,kyle o'quinn,2016
2015-16,Kyle Singler,202713,-0.8,371.0,-1.91,407.5,977.0,-1.1,353.5,kyle singler,2016
2015-16,Kyrie Irving,202681,-0.72,358.0,2.09,33.0,1667.0,2.82,11.0,kyrie irving,2016
2015-16,Lamar Patterson,203934,-0.5,318.5,-2.09,426.0,395.0,-1.59,427.0,lamar patterson,2016
2015-16,LaMarcus Aldridge,200746,0.95,73.5,2.18,29.0,2261.0,1.23,46.0,lamarcus aldridge,2016
2015-16,Lance Stephenson,202362,-1.23,415.0,-2.32,439.0,1372.0,-1.09,351.5,lance stephenson,2016
2015-16,Lance Thomas,202498,-1.68,450.0,-3.52,473.0,1313.0,-1.84,444.0,lance thomas,2016
2015-16,Langston Galloway,204038,-0.12,244.0,-1.11,306.5,2033.0,-0.99,332.0,langston galloway,2016
2015-16,Larry Nance Jr,1626204,0.89,82.0,-0.53,222.0,1266.0,-1.41,404.0,larry nance jr.,2016
2015-16,Lavoy Allen,202730,0.37,141.5,-0.97,291.0,1599.0,-1.33,394.5,lavoy allen,2016
2015-16,Leandro Barbosa,2571,-0.57,336.0,-0.78,263.5,1079.0,-0.2,180.5,leandro barbosa,2016
2015-16,LeBron James,2544,0.87,84.5,6.23,2.0,2709.0,5.36,3.5,lebron james,2016
2015-16,Lorenzo Brown,203485,0.32,151.5,0.14,142.5,61.0,-0.19,179.0,lorenzo brown,2016
2015-16,Lou Amundson,200811,-0.14,248.5,-1.72,388.0,204.0,-1.58,425.5,lou amundson,2016
2015-16,Lou Williams,101150,-2.15,466.5,-0.75,260.5,1907.0,1.39,38.0,lou williams,2016
2015-16,Luc Mbah a Moute,201601,0.87,84.5,-1.32,331.0,1274.0,-2.19,458.0,luc mbah a moute,2016
2015-16,Lucas Nogueira,203512,0.04,212.0,-1.29,327.0,225.0,-1.33,394.5,lucas nogueira,2016
2015-16,Luis Montero,1626242,-0.2,259.0,-0.9,277.5,42.0,-0.69,271.5,luis montero,2016
2015-16,Luis Scola,2449,0.57,118.5,-1.4,344.5,1636.0,-1.96,449.0,luis scola,2016
2015-16,Luke Babbitt,202337,-0.95,396.0,-1.35,337.5,845.0,-0.4,216.5,luke babbitt,2016
2015-16,Luol Deng,2736,0.16,181.0,0.44,114.0,2394.0,0.28,98.5,luol deng,2016
2015-16,Manu Ginobili,1938,0.82,89.5,1.47,55.0,1134.0,0.65,67.0,manu ginobili,2016
2015-16,Marc Gasol,201188,1.43,43.0,0.76,92.0,1791.0,-0.67,267.5,marc gasol,2016
2015-16,Marcelo Huertas,1626273,-0.52,326.5,-1.43,351.0,869.0,-0.91,311.5,marcelo huertas,2016
2015-16,Marcin Gortat,101162,1.26,49.0,1.5,53.5,2256.0,0.23,106.5,marcin gortat,2016
2015-16,Marco Belinelli,201158,-1.28,422.5,-2.14,428.0,1672.0,-0.86,295.5,marco belinelli,2016
2015-16,Marcus Morris Sr,202694,0.58,115.0,-0.53,222.0,2856.0,-1.11,356.0,marcus morris sr.,2016
2015-16,Marcus Smart,203935,0.51,124.0,0.69,97.0,1667.0,0.18,114.0,marcus smart,2016
2015-16,Marcus Thornton,201977,-2.09,464.0,-1.69,385.5,1108.0,0.4,85.0,marcus thornton,2016
2015-16,Mario Chalmers,201596,0.09,193.0,1.17,72.5,1373.0,1.08,53.0,mario chalmers,2016
2015-16,Mario Hezonja,1626209,-0.19,257.0,-1.85,398.5,1413.0,-1.67,435.0,mario hezonja,2016
2015-16,Markel Brown,203900,-1.39,431.5,-1.67,379.5,982.0,-0.29,194.0,markel brown,2016
2015-16,Markieff Morris,202693,1.07,66.0,0.09,151.5,1629.0,-0.98,329.5,markieff morris,2016
2015-16,Marreese Speights,201578,-1.02,402.0,-1.42,348.0,832.0,-0.4,216.5,marreese speights,2016
2015-16,Marvin Williams,101107,0.9,80.0,1.45,57.0,2338.0,0.55,69.5,marvin williams,2016
2015-16,Mason Plumlee,203486,1.89,22.5,0.94,81.5,2084.0,-0.95,323.5,mason plumlee,2016
2015-16,Matt Barnes,2440,-0.22,262.5,-0.16,180.0,2190.0,0.06,123.5,matt barnes,2016
2015-16,Matt Bonner,2588,-0.73,360.0,-1.76,390.0,206.0,-1.03,338.0,matt bonner,2016
2015-16,Matthew Dellavedova,203521,-0.51,322.0,0.59,101.0,1867.0,1.1,52.0,matthew dellavedova,2016
2015-16,Maurice Harkless,203090,0.14,183.5,-0.78,263.5,1457.0,-0.92,317.5,maurice harkless,2016
2015-16,Metta World Peace,1897,-0.31,284.5,-0.35,203.0,590.0,-0.04,138.0,metta world peace,2016
2015-16,Meyers Leonard,203086,-0.66,350.0,-1.54,362.5,1332.0,-0.88,301.0,meyers leonard,2016
2015-16,Michael Beasley,201563,-1.67,449.0,-1.55,365.0,363.0,0.12,122.0,michael beasley,2016
2015-16,Michael Carter-Williams,203487,0.28,156.5,-0.6,232.0,1649.0,-0.88,301.0,michael carter-williams,2016
2015-16,Michael Kidd-Gilchrist,203077,-0.06,230.0,-0.62,233.5,205.0,-0.56,242.0,michael kidd-gilchrist,2016
2015-16,Mike Conley,201144,0.05,209.5,2.44,24.0,1761.0,2.39,14.0,mike conley,2016
2015-16,Mike Dunleavy,2399,-0.75,363.5,-0.91,280.0,703.0,-0.16,176.5,mike dunleavy,2016
2015-16,Mike Miller,2034,0.33,149.0,-1.57,368.0,373.0,-1.9,447.0,mike miller,2016
2015-16,Mike Muscala,203488,0.83,87.5,-0.35,203.0,565.0,-1.18,371.5,mike muscala,2016
2015-16,Mike Scott,203118,0.18,177.0,-0.19,183.0,1146.0,-0.37,209.5,mike scott,2016
2015-16,Miles Plumlee,203101,-0.09,236.5,-0.94,286.5,870.0,-0.85,293.0,miles plumlee,2016
2015-16,Mirza Teletovic,203141,-1.2,412.0,0.12,145.5,1685.0,1.32,40.5,mirza teletovic,2016
2015-16,Mitch McGary,203956,-0.95,396.0,-1.82,397.0,72.0,-0.87,298.0,mitch mcgary,2016
2015-16,Mo Williams,2590,-1.23,415.0,-2.34,440.0,748.0,-1.11,356.0,mo williams,2016
2015-16,Monta Ellis,101145,0.41,136.0,0.1,149.0,2734.0,-0.3,197.5,monta ellis,2016
2015-16,Montrezl Harrell,1626149,-0.2,259.0,-1.24,324.5,379.0,-1.04,341.5,montrezl harrell,2016
2015-16,Myles Turner,1626167,0.68,105.5,-1.38,342.0,1367.0,-2.05,454.0,myles turner,2016
2015-16,Nate Robinson,101126,0.19,174.5,-0.13,175.5,23.0,-0.32,202.0,nate robinson,2016
2015-16,Nazr Mohammed,1737,-0.66,350.0,-1.29,327.0,19.0,-0.63,260.5,nazr mohammed,2016
2015-16,Nemanja Bjelica,202357,0.5,126.0,-0.55,228.5,1075.0,-1.05,344.0,nemanja bjelica,2016
2015-16,Nene,2403,1.97,18.0,1.23,67.5,1094.0,-0.74,278.5,nene,2016
2015-16,Nerlens Noel,203457,1.68,29.0,-1.02,296.0,1965.0,-2.7,468.0,nerlens noel,2016
2015-16,Nick Collison,2555,0.58,115.0,-1.96,411.5,699.0,-2.54,466.0,nick collison,2016
2015-16,Nick Young,201156,-1.96,459.0,-2.06,422.5,1033.0,-0.1,152.5,nick young,2016
2015-16,Nicolas Batum,201587,0.24,165.5,0.52,107.0,2448.0,0.28,98.5,nicolas batum,2016
2015-16,Nik Stauskas,203917,-1.71,452.0,-2.79,454.5,1809.0,-1.07,349.0,nik stauskas,2016
2015-16,Nikola Jokic,203999,1.96,19.0,3.45,10.0,1733.0,1.49,35.5,nikola jokic,2016
2015-16,Nikola Mirotic,202703,0.8,92.0,0.55,103.5,1646.0,-0.25,189.0,nikola mirotic,2016
2015-16,Nikola Pekovic,201593,-0.51,322.0,-1.46,354.5,156.0,-0.95,323.5,nikola pekovic,2016
2015-16,Nikola Vucevic,202696,0.79,94.0,0.94,81.5,2037.0,0.15,119.5,nikola vucevic,2016
2015-16,Noah Vonleh,203943,0.73,99.0,-2.05,420.5,1174.0,-2.78,470.0,noah vonleh,2016
2015-16,Norman Powell,1626181,-0.45,310.0,-0.75,260.5,725.0,-0.3,197.5,norman powell,2016
2015-16,Norris Cole,202708,-0.37,295.0,-1.33,333.5,1198.0,-0.96,326.5,norris cole,2016
2015-16,OJ Mayo,201564,-0.44,307.5,-1.87,402.0,1090.0,-1.43,407.5,o.j. mayo,2016
2015-16,Omer Asik,201600,1.13,62.0,-0.68,245.0,1178.0,-1.81,440.0,omer asik,2016
2015-16,Omri Casspi,201956,-0.46,313.5,-0.3,196.0,1880.0,0.16,117.0,omri casspi,2016
2015-16,Orlando Johnson,203111,0.17,179.0,0.03,156.5,102.0,-0.14,170.5,orlando johnson,2016
2015-16,Otto Porter Jr,203490,1.93,20.0,1.73,47.0,2276.0,-0.2,180.5,otto porter jr.,2016
2015-16,PJ Tucker,200782,0.5,126.0,-1.05,301.0,2540.0,-1.55,421.0,p.j. tucker,2016
2015-16,Pablo Prigioni,203143,-0.43,305.0,-1.64,376.0,823.0,-1.22,378.0,pablo prigioni,2016
2015-16,Pat Connaughton,1626192,-0.55,333.0,-1.54,362.5,143.0,-0.99,332.0,pat connaughton,2016
2015-16,Patrick Beverley,201976,-0.21,261.0,0.08,153.0,2041.0,0.3,93.5,patrick beverley,2016
2015-16,Patrick Patterson,202335,-0.42,302.0,-0.35,203.0,2020.0,0.06,123.5,patrick patterson,2016
2015-16,Patty Mills,201988,0.28,156.5,1.01,79.0,1662.0,0.73,65.5,patty mills,2016
2015-16,Pau Gasol,2200,1.08,65.0,1.45,57.0,2292.0,0.37,89.0,pau gasol,2016
2015-16,Paul George,202331,0.36,144.5,2.55,22.0,2819.0,2.19,18.5,paul george,2016
2015-16,Paul Millsap,200794,1.7,27.0,3.35,11.0,2647.0,1.66,32.0,paul millsap,2016
2015-16,Paul Pierce,1718,-0.29,277.5,-1.17,313.5,1230.0,-0.89,304.0,paul pierce,2016
2015-16,Phil Pressey,203515,0.36,144.5,0.13,144.0,283.0,-0.24,187.5,phil pressey,2016
2015-16,PJ Hairston,203798,-0.01,219.0,-1.46,354.5,1313.0,-1.45,412.0,pj hairston,2016
2015-16,Quincy Acy,203112,0.37,141.5,-0.7,248.0,876.0,-1.06,346.0,quincy acy,2016
2015-16,Rajon Rondo,200765,-0.06,230.0,0.1,149.0,2537.0,0.16,117.0,rajon rondo,2016
2015-16,Rakeem Christmas,1626176,-0.57,336.0,-0.73,253.0,6.0,-0.16,176.5,rakeem christmas,2016
2015-16,Ramon Sessions,201196,-0.36,291.0,0.09,151.5,1667.0,0.45,80.5,ramon sessions,2016
2015-16,Randy Foye,200751,-0.88,385.5,-1.95,410.0,1641.0,-1.07,349.0,randy foye,2016
2015-16,Rashad Vaughn,1626173,-1.24,417.5,-3.46,472.0,1001.0,-2.22,459.0,rashad vaughn,2016
2015-16,Rasual Butler,2446,0.31,153.5,-0.96,290.0,431.0,-1.27,386.0,rasual butler,2016
2015-16,Raul Neto,203526,-0.03,224.0,-0.95,288.5,1499.0,-0.92,317.5,raul neto,2016
2015-16,Ray McCallum,203492,-1.08,406.0,-1.62,375.0,474.0,-0.55,241.0,ray mccallum,2016
2015-16,Raymond Felton,101109,-1.34,428.0,-1.51,358.5,2192.0,-0.16,176.5,raymond felton,2016
2015-16,Reggie Bullock,203493,-0.42,302.0,-0.92,282.0,429.0,-0.5,229.5,reggie bullock jr.,2016
2015-16,Reggie Jackson,202704,-0.82,376.0,1.29,65.0,2424.0,2.11,22.0,reggie jackson,2016
2015-16,Richard Jefferson,2210,-0.15,250.5,-1.69,385.5,1325.0,-1.54,419.5,richard jefferson,2016
2015-16,Richaun Holmes,1626158,0.05,209.5,-0.33,201.0,702.0,-0.37,209.5,richaun holmes,2016
2015-16,Ricky Rubio,201937,0.85,86.0,2.83,18.0,2323.0,1.98,24.0,ricky rubio,2016
