player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType,stats_ftPercent
Alfonzo,McKinnie,Alfonzo McKinnie,61b559bfd7ea140d4aaca477,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,17,0.4861111111111111,35,26,0.7428571428571429,457,10,20,30,0.3333333333333333,0.4166666666666667,5,6,11,0.45454545454545453,5,14,19,0.2631578947368421,1,1,2,0,0,11,4,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Derrick,Jones Jr.,Derrick Jones Jr.,615d0923e771e94fc00a6bd9,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,58,0.3229166666666667,93,70,0.7526881720430108,451,23,59,82,0.2804878048780488,0.4024390243902439,3,8,11,0.2727272727272727,20,51,71,0.28169014084507044,4,2,6,0,2,26,8,6120261cea4488c9fd5c57c5,,SpotUp,0.6666666666666666
Enes,Kanter,Enes Kanter,5d9a87a67455336e87b9df91,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,39,,5,7,1.4,,3,2,5,0.6,0.7,2,0,2,1.0,1,2,3,0.3333333333333333,0,0,0,0,0,3,0,6120261cea4488c9fd5c57c5,,SpotUp,
Elijah,Bryant,Elijah Bryant,609dd128e6c2413bc41a8c73,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,4,,8,12,1.5,,4,4,8,0.5,0.75,0,2,2,0.0,4,2,6,0.6666666666666666,0,0,0,0,0,4,0,6120261cea4488c9fd5c57c5,,SpotUp,
Mitchell,Robinson,Mitchell Robinson,5bb2a77eaeda719939f791fa,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,73,,1,1,1.0,,0,0,0,,,0,0,0,,0,0,0,,1,1,2,0,1,1,0,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Victor,Oladipo,Victor Oladipo,605e9b145fe05a0e9fe8a9bc,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,23,0.2640845070422535,75,69,0.92,348,22,41,63,0.3492063492063492,0.47619047619047616,6,10,16,0.375,16,31,47,0.3404255319148936,9,2,11,1,6,27,7,6120261cea4488c9fd5c57c5,,SpotUp,0.8181818181818182
Chris,Silva,Chris Silva,5d9d3cc97455336e87fb9d63,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,9,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Tyrese,Maxey,Tyrese Maxey,5fd979f65fe05a0e9f63ab88,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,90,0.2659279778393352,384,420,1.09375,134,154,203,357,0.43137254901960786,0.5364145658263305,79,97,176,0.44886363636363635,75,106,181,0.4143646408839779,37,5,42,8,24,171,10,6120261cea4488c9fd5c57c5,,SpotUp,0.8809523809523809
Khem,Birch,Khem Birch,6073b53be6c2413bc405708a,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,63,0.09965635738831616,29,19,0.6551724137931034,486,6,19,25,0.24,0.3,3,3,6,0.5,3,16,19,0.15789473684210525,4,0,4,0,2,8,2,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Kyle,Guy,Kyle Guy,615d0923e771e94fc00a6b9c,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,1,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Kelan,Martin,Kelan Martin,621846dc25a5348885fe7bec,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,3,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Marko,Simonovic,Marko Simonovic,615d0923e771e94fc00a6be1,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,10,,3,2,0.6666666666666666,,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,2,0,2,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Matt,Mooney,Matt Mooney,61c76f8adf8a6a3c119ba75c,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,1,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Braxton,Key,Braxton Key,623e743a27fee22f444c4b59,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,9,0.30952380952380953,26,21,0.8076923076923077,426,8,15,23,0.34782608695652173,0.41304347826086957,5,5,10,0.5,3,10,13,0.23076923076923078,2,2,4,2,2,9,2,6120261cea4488c9fd5c57c5,,SpotUp,0.5
Tremont,Waters,Tremont Waters,61c9129edf8a6a3c11ab093f,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,2,,3,3,1.0,,1,2,3,0.3333333333333333,0.5,0,0,0,,1,2,3,0.3333333333333333,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,
Langston,Galloway,Langston Galloway,61d8fe2cdf8a6a3c1170a320,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,4,,9,0,0.0,,0,9,9,0.0,0.0,0,2,2,0.0,0,7,7,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Danny,Green,Danny Green,5fd979f65fe05a0e9f63ab7a,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,77,0.5528455284552846,272,307,1.1286764705882353,110,104,156,260,0.4,0.5865384615384616,7,15,22,0.3181818181818182,97,141,238,0.40756302521008403,2,1,3,1,1,105,11,6120261cea4488c9fd5c57c5,,SpotUp,0.6666666666666666
Al,Horford,Al Horford,615baa6de771e94fc0c8482e,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,94,0.34698275862068967,322,373,1.1583850931677018,75,128,176,304,0.42105263157894735,0.5921052631578947,24,22,46,0.5217391304347826,104,154,258,0.40310077519379844,13,3,16,2,9,135,11,6120261cea4488c9fd5c57c5,,SpotUp,0.8125
Mychal,Mulder,Mychal Mulder,5d9d3cc97455336e87fb9d55,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,2,,5,9,1.8,,3,2,5,0.6,0.9,0,0,0,,3,2,5,0.6,0,0,0,0,0,3,0,6120261cea4488c9fd5c57c5,,SpotUp,
Tyler,Herro,Tyler Herro,5d9d3cc97455336e87fb9d4a,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,86,0.15289982425307558,261,302,1.157088122605364,75,109,124,233,0.4678111587982833,0.6115879828326181,42,38,80,0.525,67,86,153,0.43790849673202614,17,4,21,2,10,118,19,6120261cea4488c9fd5c57c5,,SpotUp,0.8095238095238095
Trevon,Scott,Trevon Scott,61c3f077df8a6a3c11db6a1a,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,2,,2,0,0.0,,0,2,2,0.0,0.0,0,1,1,0.0,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Dru,Smith,Dru Smith,615baa5fe771e94fc0c75d66,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,3,,3,5,1.6666666666666667,,2,1,3,0.6666666666666666,0.8333333333333334,1,0,1,1.0,1,1,2,0.5,0,0,0,0,0,2,0,6120261cea4488c9fd5c57c5,,SpotUp,
Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,615baae0e771e94fc0d00154,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,62,0.512,128,126,0.984375,270,40,75,115,0.34782608695652173,0.49130434782608695,7,10,17,0.4117647058823529,33,65,98,0.336734693877551,13,1,14,0,6,46,7,6120261cea4488c9fd5c57c5,,SpotUp,0.9285714285714286
Romeo,Langford,Romeo Langford,5d9a87a67455336e87b9df94,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,48,0.466403162055336,118,135,1.1440677966101696,94,47,57,104,0.4519230769230769,0.5961538461538461,17,15,32,0.53125,30,42,72,0.4166666666666667,11,3,14,0,7,53,7,6120261cea4488c9fd5c57c5,,SpotUp,0.7857142857142857
Kevin,Huerter,Kevin Huerter,5bb2ae87aeda71993907f691,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,84,0.3242147922998987,320,375,1.171875,66,133,171,304,0.4375,0.6134868421052632,26,38,64,0.40625,107,133,240,0.44583333333333336,2,1,3,1,2,134,15,6120261cea4488c9fd5c57c5,,SpotUp,0.6666666666666666
Gorgui,Dieng,Gorgui Dieng,615baae0e771e94fc0d00134,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,52,0.34831460674157305,62,68,1.096774193548387,132,25,34,59,0.423728813559322,0.576271186440678,7,6,13,0.5384615384615384,18,28,46,0.391304347826087,0,1,1,1,1,25,3,6120261cea4488c9fd5c57c5,,SpotUp,0.0
Jerami,Grant,Jerami Grant,5fd42b7d5fe05a0e9f828cae,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,51,0.2803738317757009,270,280,1.037037037037037,189,93,145,238,0.3907563025210084,0.5252100840336135,29,36,65,0.4461538461538462,64,109,173,0.3699421965317919,30,10,40,1,19,111,14,6120261cea4488c9fd5c57c5,,SpotUp,0.75
Jeremy,Lamb,Jeremy Lamb,5d97763a7455336e8792258d,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,42,0.28662420382165604,90,96,1.0666666666666667,157,30,51,81,0.37037037037037035,0.5246913580246914,5,13,18,0.2777777777777778,25,38,63,0.3968253968253968,11,1,12,1,6,35,4,6120261cea4488c9fd5c57c5,,SpotUp,0.9166666666666666
Payton,Pritchard,Payton Pritchard,5fd979f65fe05a0e9f63ab6b,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,98,0.3929203539823009,222,236,1.063063063063063,161,82,130,212,0.3867924528301887,0.5424528301886793,16,15,31,0.5161290322580645,66,115,181,0.36464088397790057,6,1,7,1,4,85,7,6120261cea4488c9fd5c57c5,,SpotUp,0.8571428571428571
Miles,Bridges,Miles Bridges,5baeb559aeda7199399eb09e,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,85,0.30070377479206656,470,475,1.0106382978723405,223,174,254,428,0.40654205607476634,0.5058411214953271,89,87,176,0.5056818181818182,85,167,252,0.3373015873015873,42,18,60,16,38,195,20,6120261cea4488c9fd5c57c5,,SpotUp,0.7
Evan,Fournier,Evan Fournier,615d00e0e771e94fc0d2925b,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,84,0.3509991311902693,404,473,1.1707920792079207,66,169,196,365,0.46301369863013697,0.6164383561643836,57,48,105,0.5428571428571428,112,148,260,0.4307692307692308,23,7,30,5,15,181,27,6120261cea4488c9fd5c57c5,,SpotUp,0.7666666666666667
Kevin,Durant,Kevin Durant,5d97fb317455336e872883e9,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,63,0.13875598086124402,232,250,1.0775862068965518,150,87,114,201,0.43283582089552236,0.5422885572139303,43,42,85,0.5058823529411764,44,72,116,0.3793103448275862,32,5,37,2,17,103,15,6120261cea4488c9fd5c57c5,,SpotUp,0.8648648648648649
Precious,Achiuwa,Precious Achiuwa,615ba9bde771e94fc0bc4749,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,84,0.2434584755403868,214,172,0.8037383177570093,428,60,132,192,0.3125,0.4114583333333333,22,51,73,0.3013698630136986,38,81,119,0.31932773109243695,14,8,22,2,12,70,12,6120261cea4488c9fd5c57c5,,SpotUp,0.6363636363636364
Brandon,Goodwin,Brandon Goodwin,61cfc38adf8a6a3c11fc4d66,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,36,0.2079207920792079,42,50,1.1904761904761905,51,18,20,38,0.47368421052631576,0.618421052631579,7,4,11,0.6363636363636364,11,16,27,0.4074074074074074,3,0,3,0,1,19,3,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Deni,Avdija,Deni Avdija,5fd6bffd5fe05a0e9f57ebc7,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,85,0.3983849259757739,296,271,0.9155405405405406,352,95,169,264,0.35984848484848486,0.4810606060606061,31,35,66,0.4696969696969697,64,134,198,0.32323232323232326,17,3,20,1,7,104,23,6120261cea4488c9fd5c57c5,,SpotUp,0.85
Grant,Williams,Grant Williams,5d9a87a67455336e87b9df9b,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,105,0.4775132275132275,361,407,1.1274238227146813,112,137,189,326,0.42024539877300615,0.5950920245398773,23,39,62,0.3709677419354839,114,150,264,0.4318181818181818,19,3,22,4,10,146,26,6120261cea4488c9fd5c57c5,,SpotUp,0.8636363636363636
Seth,Curry,Seth Curry,620b15cf07c7bd5c296b0b46,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,24,0.3103448275862069,90,120,1.3333333333333333,13,41,44,85,0.4823529411764706,0.6882352941176471,6,8,14,0.42857142857142855,35,36,71,0.49295774647887325,3,2,5,2,3,42,4,6120261cea4488c9fd5c57c5,,SpotUp,0.6
Isaiah,Thomas,Isaiah Thomas,622026b325a53488851091ce,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,18,0.3262411347517731,46,46,1.0,232,18,27,45,0.4,0.5111111111111111,8,12,20,0.4,10,15,25,0.4,0,0,0,0,0,18,1,6120261cea4488c9fd5c57c5,,SpotUp,
Gordon,Hayward,Gordon Hayward,5fd582355fe05a0e9f6d194d,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,50,0.21716514954486346,167,174,1.0419161676646707,180,63,90,153,0.4117647058823529,0.5392156862745098,24,29,53,0.4528301886792453,39,61,100,0.39,9,2,11,1,6,68,9,6120261cea4488c9fd5c57c5,,SpotUp,0.8181818181818182
Brad,Wanamaker,Brad Wanamaker,61ce6858df8a6a3c11958b13,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,1,,1,3,3.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,1,0,1,1,1,1,0,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Josh,Richardson,Josh Richardson,615baa6de771e94fc0c8481c,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,47,0.4851258581235698,212,221,1.0424528301886793,180,76,117,193,0.39378238341968913,0.5233160621761658,26,34,60,0.43333333333333335,50,83,133,0.37593984962406013,19,3,22,2,9,85,10,6120261cea4488c9fd5c57c5,,SpotUp,0.8636363636363636
Deividas,Sirvydis,Deividas Sirvydis,5fd42b7d5fe05a0e9f828cca,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,3,,5,3,0.6,,1,4,5,0.2,0.3,0,0,0,,1,4,5,0.2,0,0,0,0,0,1,0,6120261cea4488c9fd5c57c5,,SpotUp,
Andre,Drummond,Andre Drummond,615ba9bde771e94fc0bc471e,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,53,0.0535279805352798,22,14,0.6363636363636364,493,5,12,17,0.29411764705882354,0.29411764705882354,5,12,17,0.29411764705882354,0,0,0,,4,7,11,3,7,8,1,6120261cea4488c9fd5c57c5,,SpotUp,0.36363636363636365
Kelly,Oubre Jr.,Kelly Oubre Jr.,615dd267e771e94fc0302649,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,78,0.34555453712190654,377,401,1.063660477453581,160,138,211,349,0.3954154727793696,0.5458452722063037,33,27,60,0.55,105,184,289,0.3633217993079585,20,14,34,7,19,149,16,6120261cea4488c9fd5c57c5,,SpotUp,0.5882352941176471
Sam,Hauser,Sam Hauser,615baa6de771e94fc0c847f8,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,36,0.42028985507246375,29,44,1.5172413793103448,4,15,13,28,0.5357142857142857,0.7857142857142857,1,1,2,0.5,14,12,26,0.5384615384615384,0,0,0,0,0,15,1,6120261cea4488c9fd5c57c5,,SpotUp,
Kelan,Martin,Kelan Martin,5fd57d3a5fe05a0e9f5ac5ed,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,29,0.415,83,75,0.9036144578313253,363,29,46,75,0.38666666666666666,0.48,15,12,27,0.5555555555555556,14,34,48,0.2916666666666667,3,2,5,1,3,31,6,6120261cea4488c9fd5c57c5,,SpotUp,0.6
Dennis,Schroder,Dennis Schroder,615baa6de771e94fc0c84824,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,51,0.22293814432989692,173,166,0.9595375722543352,302,57,96,153,0.37254901960784315,0.5,18,19,37,0.4864864864864865,39,77,116,0.33620689655172414,13,3,16,0,7,65,12,6120261cea4488c9fd5c57c5,,SpotUp,0.8125
JT,Thor,JT Thor,615dd267e771e94fc030267e,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,37,0.5402298850574713,47,44,0.9361702127659575,330,14,25,39,0.358974358974359,0.46153846153846156,6,6,12,0.5,8,19,27,0.2962962962962963,8,2,10,2,6,18,4,6120261cea4488c9fd5c57c5,,SpotUp,0.8
Hassani,Gravett,Hassani Gravett,5d9be9607455336e875efe9f,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,11,0.3448275862068966,20,33,1.65,2,11,8,19,0.5789473684210527,0.8157894736842105,2,1,3,0.6666666666666666,9,7,16,0.5625,2,0,2,0,1,12,0,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Andre,Drummond,Andre Drummond,620b15cf07c7bd5c296b0b3b,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,29,,9,5,0.5555555555555556,,2,3,5,0.4,0.4,2,3,5,0.4,0,0,0,,1,4,5,1,2,3,2,6120261cea4488c9fd5c57c5,,SpotUp,0.2
Nik,Stauskas,Nik Stauskas,622a554a25a5348885f3a9c9,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,19,,9,11,1.2222222222222223,,3,5,8,0.375,0.5625,0,1,1,0.0,3,4,7,0.42857142857142855,2,0,2,0,1,4,0,6120261cea4488c9fd5c57c5,,SpotUp,1.0
Jay,Huff,Jay Huff,615d0e4fe771e94fc0255aba,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,2,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,0,0,0,0,6120261cea4488c9fd5c57c5,,SpotUp,
Pascal,Siakam,Pascal Siakam,5776bc735762021398fe3f48,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,74,0.14926253687315635,253,253,1.0,232,89,135,224,0.39732142857142855,0.5111607142857143,38,48,86,0.4418604651162791,51,87,138,0.3695652173913043,24,6,30,4,16,102,16,6120261cea4488c9fd5c57c5,,SpotUp,0.8
Gabe,Vincent,Gabe Vincent,5e168fa07455336e8768ce1e,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,90,0.2602905569007264,215,241,1.1209302325581396,117,81,127,208,0.3894230769230769,0.5552884615384616,12,18,30,0.4,69,109,178,0.38764044943820225,10,2,12,3,6,85,3,6120261cea4488c9fd5c57c5,,SpotUp,0.8333333333333334
