Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
2022-23,203903,Jordan Clarkson,1610612762,UTA,61,30,31,1988.0,84,248,0.339,250,82,242,0.339,0.504
2022-23,1630692,Jordan Goodwin,1610612764,WAS,62,22,40,1105.0,28,82,0.341,83,27,79,0.342,0.506
2022-23,1631160,Jordan Hall,1610612759,SAS,9,1,8,83.0,2,14,0.143,5,1,12,0.083,0.179
2022-23,1629162,Jordan McLaughlin,1610612750,MIN,43,22,21,678.0,16,54,0.296,48,16,54,0.296,0.444
2022-23,1629670,Jordan Nwora,1610612754,IND,62,36,26,1188.0,72,169,0.426,216,72,166,0.434,0.639
2022-23,1629673,Jordan Poole,1610612744,GSW,82,44,38,2458.0,127,352,0.361,378,124,341,0.364,0.537
2022-23,1630648,Jordan Schakel,1610612764,WAS,2,0,2,6.0,0,0,,0,0,0,,
2022-23,1630631,Jose Alvarado,1610612740,NOP,61,30,31,1310.0,72,216,0.333,216,72,215,0.335,0.5
2022-23,1630528,Josh Christopher,1610612745,HOU,64,16,48,786.0,12,52,0.231,35,11,50,0.22,0.337
2022-23,1630581,Josh Giddey,1610612760,OKC,76,34,42,2367.0,77,214,0.36,220,66,196,0.337,0.514
2022-23,1630182,Josh Green,1610612742,DAL,60,27,33,1539.0,68,162,0.42,202,66,160,0.413,0.623
2022-23,1628404,Josh Hart,1610612752,NYK,76,42,34,2454.0,61,152,0.401,182,60,147,0.408,0.599
2022-23,1631169,Josh Minott,1610612750,MIN,15,7,8,96.0,2,5,0.4,6,2,5,0.4,0.6
2022-23,1629006,Josh Okogie,1610612756,PHX,72,38,34,1351.0,58,166,0.349,172,56,162,0.346,0.518
2022-23,1626196,Josh Richardson,1610612740,NOP,65,24,41,1530.0,101,265,0.381,296,94,253,0.372,0.558
2022-23,1630563,Joshua Primo,1610612759,SAS,4,3,1,93.0,2,9,0.222,6,2,9,0.222,0.333
2022-23,201950,Jrue Holiday,1610612749,MIL,67,50,17,2183.0,56,124,0.452,166,54,119,0.454,0.669
2022-23,1629308,Juan Toscano-Anderson,1610612762,UTA,52,19,33,700.0,10,41,0.244,28,8,38,0.211,0.341
2022-23,1627823,Juancho Hernangomez,1610612761,TOR,42,20,22,613.0,17,65,0.262,51,17,64,0.266,0.392
2022-23,1630577,Julian Champagnie,1610612759,SAS,17,7,10,320.0,23,63,0.365,68,22,61,0.361,0.54
2022-23,203944,Julius Randle,1610612752,NYK,77,44,33,2737.0,137,392,0.349,403,129,374,0.345,0.514
2022-23,1630551,Justin Champagnie,1610612738,BOS,5,4,1,34.0,0,4,0.0,0,0,4,0.0,0.0
2022-23,203200,Justin Holiday,1610612742,DAL,46,18,28,706.0,40,122,0.328,119,39,119,0.328,0.488
2022-23,1628382,Justin Jackson,1610612738,BOS,23,15,8,107.0,4,18,0.222,12,4,18,0.222,0.333
2022-23,1631303,Justin Minaya,1610612757,POR,4,0,4,89.0,2,9,0.222,6,2,8,0.25,0.333
2022-23,1626159,Justise Winslow,1610612757,POR,29,15,14,776.0,15,51,0.294,44,14,44,0.318,0.431
2022-23,203994,Jusuf Nurkić,1610612757,POR,52,24,28,1391.0,44,121,0.364,129,41,114,0.36,0.533
2022-23,1630231,KJ Martin,1610612745,HOU,82,22,60,2292.0,68,212,0.321,204,68,211,0.322,0.481
2022-23,1629644,KZ Okpala,1610612758,SAC,35,19,16,248.0,7,21,0.333,21,7,21,0.333,0.5
2022-23,1630539,Kai Jones,1610612766,CHA,46,13,33,550.0,4,19,0.211,12,4,18,0.222,0.316
2022-23,1626157,Karl-Anthony Towns,1610612750,MIN,29,15,14,957.0,55,145,0.379,159,49,133,0.368,0.548
2022-23,202695,Kawhi Leonard,1610612746,LAC,52,33,19,1747.0,74,167,0.443,205,57,136,0.419,0.614
2022-23,1631099,Keegan Murray,1610612758,SAC,80,47,33,2382.0,195,474,0.411,582,192,465,0.413,0.614
2022-23,1628966,Keita Bates-Diop,1610612759,SAS,67,18,49,1453.0,51,128,0.398,153,51,126,0.405,0.598
2022-23,1629640,Keldon Johnson,1610612759,SAS,63,17,46,2063.0,111,315,0.352,331,109,311,0.35,0.525
2022-23,203482,Kelly Olynyk,1610612762,UTA,68,28,40,1942.0,84,214,0.393,247,79,205,0.385,0.577
2022-23,1626162,Kelly Oubre Jr.,1610612766,CHA,48,16,32,1548.0,89,274,0.325,263,85,263,0.323,0.48
2022-23,202689,Kemba Walker,1610612742,DAL,9,5,4,144.0,1,8,0.125,2,0,7,0.0,0.125
2022-23,1631112,Kendall Brown,1610612754,IND,6,1,5,40.0,0,1,0.0,0,0,1,0.0,0.0
2022-23,1629134,Kendrick Nunn,1610612764,WAS,70,30,40,963.0,48,139,0.345,141,45,134,0.336,0.507
2022-23,1631113,Kennedy Chandler,1610612763,MEM,36,22,14,282.0,2,11,0.182,6,2,11,0.182,0.273
2022-23,1631254,Kenneth Lofton Jr.,1610612763,MEM,24,15,9,176.0,7,22,0.318,19,5,14,0.357,0.432
2022-23,1629026,Kenrich Williams,1610612760,OKC,53,26,27,1206.0,54,127,0.425,154,46,118,0.39,0.606
2022-23,203484,Kentavious Caldwell-Pope,1610612743,DEN,76,51,25,2381.0,132,294,0.449,382,118,266,0.444,0.65
2022-23,1631165,Keon Ellis,1610612758,SAC,16,7,9,71.0,3,7,0.429,9,3,7,0.429,0.643
2022-23,1630553,Keon Johnson,1610612757,POR,40,13,27,416.0,15,47,0.319,45,15,47,0.319,0.479
2022-23,1630556,Kessler Edwards,1610612758,SAC,36,17,19,386.0,17,55,0.309,51,17,53,0.321,0.464
2022-23,201142,Kevin Durant,1610612756,PHX,47,34,13,1672.0,82,174,0.471,217,53,123,0.431,0.624
2022-23,1628989,Kevin Huerter,1610612758,SAC,75,44,31,2203.0,144,360,0.4,422,134,343,0.391,0.586
2022-23,1628995,Kevin Knox II,1610612757,POR,63,12,51,952.0,55,152,0.362,165,55,151,0.364,0.543
2022-23,201567,Kevin Love,1610612748,MIA,62,35,27,1239.0,90,264,0.341,263,83,244,0.34,0.498
2022-23,1629645,Kevin Porter Jr.,1610612745,HOU,59,18,41,2024.0,51,120,0.425,152,50,115,0.435,0.633
2022-23,1630284,Kevon Harris,1610612753,ORL,34,12,22,457.0,14,31,0.452,42,14,31,0.452,0.677
2022-23,1626172,Kevon Looney,1610612744,GSW,82,44,38,1958.0,12,24,0.5,24,0,1,0.0,0.5
2022-23,203920,Khem Birch,1610612759,SAS,20,9,11,162.0,2,5,0.4,5,1,2,0.5,0.5
2022-23,203114,Khris Middleton,1610612749,MIL,33,25,8,801.0,28,92,0.304,79,23,78,0.295,0.429
2022-23,1630165,Killian Hayes,1610612765,DET,76,16,60,2154.0,59,195,0.303,171,53,183,0.29,0.438
2022-23,1630184,Kira Lewis Jr.,1610612740,NOP,25,11,14,235.0,12,29,0.414,36,12,28,0.429,0.621
2022-23,202691,Klay Thompson,1610612744,GSW,69,38,31,2279.0,249,603,0.413,721,223,539,0.414,0.598
2022-23,1628424,Kobi Simmons,1610612766,CHA,5,1,4,28.0,0,2,0.0,0,0,2,0.0,0.0
2022-23,1627739,Kris Dunn,1610612762,UTA,22,8,14,568.0,13,30,0.433,39,13,29,0.448,0.65
2022-23,204001,Kristaps Porziņģis,1610612764,WAS,65,27,38,2120.0,140,351,0.399,401,121,308,0.393,0.571
2022-23,203937,Kyle Anderson,1610612750,MIN,69,36,33,1957.0,44,99,0.444,122,34,82,0.415,0.616
2022-23,1628398,Kyle Kuzma,1610612764,WAS,64,29,35,2239.0,115,342,0.336,341,111,328,0.338,0.499
2022-23,200768,Kyle Lowry,1610612748,MIA,55,30,25,1718.0,67,198,0.338,201,67,197,0.34,0.508
2022-23,202681,Kyrie Irving,1610612742,DAL,60,32,28,2241.0,83,215,0.386,239,73,193,0.378,0.556
2022-23,1630163,LaMelo Ball,1610612766,CHA,36,13,23,1268.0,80,199,0.402,240,80,198,0.404,0.603
2022-23,1630205,Lamar Stevens,1610612739,CLE,62,39,23,1120.0,32,97,0.33,94,30,93,0.323,0.485
2022-23,1629013,Landry Shamet,1610612756,PHX,40,19,21,807.0,56,139,0.403,167,55,136,0.404,0.601
2022-23,1626204,Larry Nance Jr.,1610612740,NOP,65,34,31,1381.0,25,64,0.391,64,14,41,0.341,0.5
2022-23,1628374,Lauri Markkanen,1610612762,UTA,66,32,34,2272.0,191,464,0.412,565,183,450,0.407,0.609
2022-23,2544,LeBron James,1610612747,LAL,55,30,25,1954.0,79,217,0.364,224,66,189,0.349,0.516
2022-23,1630195,Leandro Bolmaro,1610612762,UTA,14,8,6,68.0,0,4,0.0,0,0,4,0.0,0.0
2022-23,1631311,Lester Quinones,1610612744,GSW,4,4,0,18.0,1,2,0.5,3,1,2,0.5,0.75
2022-23,1629623,Lindell Wigginton,1610612749,MIL,7,4,3,87.0,6,13,0.462,18,6,13,0.462,0.692
2022-23,1630322,Lindy Waters III,1610612760,OKC,41,20,21,531.0,51,136,0.375,153,51,136,0.375,0.563
2022-23,1629022,Lonnie Walker IV,1610612747,LAL,56,27,29,1297.0,80,206,0.388,237,77,201,0.383,0.575
2022-23,1629663,Louis King,1610612755,PHI,1,1,0,29.0,2,4,0.5,6,2,4,0.5,0.75
2022-23,1629652,Luguentz Dort,1610612760,OKC,74,36,38,2272.0,111,341,0.326,333,111,339,0.327,0.488
2022-23,1629029,Luka Dončić,1610612742,DAL,66,33,33,2390.0,26,72,0.361,77,25,71,0.352,0.535
2022-23,1630568,Luka Garza,1610612750,MIN,28,15,13,243.0,16,42,0.381,46,14,38,0.368,0.548
2022-23,1629677,Luka Samanic,1610612762,UTA,7,2,5,161.0,8,30,0.267,24,8,30,0.267,0.4
2022-23,1628379,Luke Kennard,1610612763,MEM,59,37,22,1315.0,115,218,0.528,342,112,213,0.526,0.784
2022-23,1628436,Luke Kornet,1610612738,BOS,69,45,24,804.0,2,14,0.143,6,2,11,0.182,0.214
2022-23,1630644,Mac McClung,1610612755,PHI,2,2,0,41.0,3,9,0.333,9,3,9,0.333,0.5
2022-23,1630201,Malachi Flynn,1610612761,TOR,53,29,24,691.0,34,92,0.37,102,34,92,0.37,0.554
2022-23,1631103,Malaki Branham,1610612759,SAS,66,15,51,1550.0,67,207,0.324,199,65,198,0.328,0.481
2022-23,1627763,Malcolm Brogdon,1610612738,BOS,67,46,21,1744.0,70,158,0.443,209,69,156,0.442,0.661
2022-23,1630792,Malcolm Hill,1610612741,CHI,5,4,1,9.0,1,3,0.333,3,1,3,0.333,0.5
2022-23,1627736,Malik Beasley,1610612747,LAL,81,45,36,2093.0,183,505,0.362,539,173,485,0.357,0.534
2022-23,1628370,Malik Monk,1610612758,SAC,77,47,30,1719.0,98,259,0.378,294,98,258,0.38,0.568
2022-23,1629603,Mamadi Diakite,1610612739,CLE,22,15,7,176.0,7,22,0.318,20,6,19,0.316,0.455
2022-23,1630699,MarJon Beauchamp,1610612749,MIL,52,34,18,701.0,34,108,0.315,102,34,105,0.324,0.472
2022-23,202694,Marcus Morris Sr.,1610612746,LAC,65,35,30,1825.0,97,267,0.363,288,94,257,0.366,0.539
2022-23,203935,Marcus Smart,1610612738,BOS,61,43,18,1957.0,96,277,0.347,286,94,273,0.344,0.516
2022-23,1631109,Mark Williams,1610612766,CHA,43,18,25,828.0,6,12,0.5,12,,,,0.5
2022-23,1628365,Markelle Fultz,1610612753,ORL,60,29,31,1778.0,21,71,0.296,61,19,67,0.284,0.43
2022-23,202693,Markieff Morris,1610612742,DAL,35,17,18,355.0,29,75,0.387,84,26,68,0.382,0.56
2022-23,1630250,Marko Simonovic,1610612741,CHI,7,3,4,20.0,1,6,0.167,3,1,4,0.25,0.25
2022-23,1628963,Marvin Bagley III,1610612765,DET,42,7,35,990.0,28,76,0.368,73,17,55,0.309,0.48
2022-23,203486,Mason Plumlee,1610612746,LAC,79,28,51,2053.0,3,7,0.429,6,,,,0.429
2022-23,1629680,Matisse Thybulle,1610612757,POR,71,38,33,1200.0,50,138,0.362,149,49,137,0.358,0.54
2022-23,1630346,Matt Ryan,1610612750,MIN,34,15,19,310.0,30,79,0.38,89,29,75,0.387,0.563
2022-23,203521,Matthew Dellavedova,1610612758,SAC,32,19,13,213.0,7,22,0.318,21,7,22,0.318,0.477
2022-23,1631108,Max Christie,1610612747,LAL,41,19,22,512.0,24,60,0.4,72,24,59,0.407,0.6
2022-23,1629622,Max Strus,1610612748,MIA,80,42,38,2272.0,174,479,0.363,520,172,476,0.361,0.543
2022-23,1628467,Maxi Kleber,1610612742,DAL,37,18,19,930.0,41,113,0.363,121,39,109,0.358,0.535
2022-23,1630593,McKinley Wright IV,1610612742,DAL,27,14,13,335.0,7,18,0.389,21,7,18,0.389,0.583
2022-23,203086,Meyers Leonard,1610612749,MIL,9,6,3,114.0,7,19,0.368,21,7,18,0.389,0.553
2022-23,1629662,Mfiondu Kabengele,1610612738,BOS,4,3,1,36.0,0,3,0.0,0,0,3,0.0,0.0
2022-23,1630695,Micah Potter,1610612762,UTA,7,4,3,52.0,4,7,0.571,12,4,7,0.571,0.857
2022-23,203487,Michael Carter-Williams,1610612753,ORL,4,1,3,44.0,1,3,0.333,3,1,3,0.333,0.5
2022-23,1630701,Michael Foster Jr.,1610612755,PHI,1,1,0,1.0,0,0,,0,,,,
2022-23,1629008,Michael Porter Jr.,1610612743,DEN,62,41,21,1798.0,172,375,0.459,492,148,338,0.438,0.656
2022-23,1628969,Mikal Bridges,1610612751,BKN,83,42,41,2963.0,158,411,0.384,457,141,363,0.388,0.556
2022-23,201144,Mike Conley,1610612750,MIN,67,34,33,2028.0,69,156,0.442,204,66,151,0.437,0.654
2022-23,203488,Mike Muscala,1610612738,BOS,63,32,31,945.0,88,223,0.395,248,72,195,0.369,0.556
2022-23,1630540,Miles McBride,1610612752,NYK,64,36,28,760.0,36,111,0.324,106,34,106,0.321,0.477
2022-23,1629011,Mitchell Robinson,1610612752,NYK,59,35,24,1589.0,0,0,,0,,,,
2022-23,1628964,Mo Bamba,1610612747,LAL,49,25,24,768.0,52,125,0.416,151,47,116,0.405,0.604
2022-23,1626149,Montrezl Harrell,1610612755,PHI,57,35,22,681.0,1,8,0.125,2,0,4,0.0,0.125
2022-23,1628420,Monté Morris,1610612764,WAS,62,28,34,1696.0,54,138,0.391,159,51,132,0.386,0.576
2022-23,1629021,Moritz Wagner,1610612753,ORL,57,27,30,1109.0,50,157,0.318,148,48,155,0.31,0.471
2022-23,1629650,Moses Brown,1610612751,BKN,36,17,19,294.0,0,0,,0,,,,
2022-23,1630541,Moses Moody,1610612744,GSW,63,37,26,817.0,43,120,0.358,129,43,118,0.364,0.538
2022-23,1631217,Moussa Diabaté,1610612746,LAC,22,10,12,195.0,1,2,0.5,3,1,2,0.5,0.75
2022-23,1626167,Myles Turner,1610612754,IND,62,29,33,1825.0,104,264,0.394,291,83,224,0.371,0.551
2022-23,1630230,Naji Marshall,1610612740,NOP,77,40,37,1792.0,64,197,0.325,191,63,196,0.321,0.485
2022-23,1629642,Nassir Little,1610612757,POR,54,22,32,976.0,43,120,0.358,129,43,120,0.358,0.538
2022-23,1631466,Nate Williams,1610612757,POR,5,1,4,127.0,3,7,0.429,9,3,7,0.429,0.643
2022-23,1630233,Nathan Knight,1610612750,MIN,38,19,19,291.0,7,18,0.389,21,7,18,0.389,0.583
2022-23,1629675,Naz Reid,1610612750,MIN,68,32,36,1251.0,72,200,0.36,216,72,198,0.364,0.54
2022-23,1629674,Neemias Queta,1610612758,SAC,5,1,4,29.0,0,0,,0,,,,
2022-23,203457,Nerlens Noel,1610612751,BKN,17,4,13,195.0,5,14,0.357,11,1,2,0.5,0.393
2022-23,1629651,Nic Claxton,1610612751,BKN,76,41,35,2271.0,4,10,0.4,8,0,1,0.0,0.4
2022-23,1630208,Nick Richards,1610612766,CHA,65,21,44,1218.0,5,10,0.5,11,1,1,1.0,0.55
2022-23,1629638,Nickeil Alexander-Walker,1610612750,MIN,59,29,30,884.0,38,107,0.355,113,37,105,0.352,0.528
2022-23,201587,Nicolas Batum,1610612746,LAC,78,44,34,1710.0,119,312,0.381,355,117,305,0.384,0.569
2022-23,203999,Nikola Jokić,1610612743,DEN,69,48,21,2323.0,87,177,0.492,213,39,103,0.379,0.602
2022-23,1631107,Nikola Jović,1610612748,MIA,15,7,8,204.0,11,41,0.268,30,8,35,0.229,0.366
2022-23,202696,Nikola Vučević,1610612741,CHI,82,40,42,2746.0,204,509,0.401,529,121,342,0.354,0.52
2022-23,203943,Noah Vonleh,1610612738,BOS,23,17,6,172.0,1,3,0.333,3,1,3,0.333,0.5
2022-23,1626181,Norman Powell,1610612746,LAC,60,31,29,1567.0,87,210,0.414,258,84,197,0.426,0.614
2022-23,1628384,OG Anunoby,1610612761,TOR,67,33,34,2386.0,132,318,0.415,391,127,313,0.406,0.615
2022-23,1630167,Obi Toppin,1610612752,NYK,67,37,30,1051.0,79,227,0.348,235,77,224,0.344,0.518
2022-23,1630534,Ochai Agbaji,1610612762,UTA,59,29,30,1209.0,73,194,0.376,219,73,193,0.378,0.564
2022-23,1630846,Olivier Sarr,1610612760,OKC,9,5,4,114.0,2,9,0.222,5,1,8,0.125,0.278
2022-23,1630209,Omer Yurtseven,1610612748,MIA,9,5,4,83.0,4,7,0.571,11,3,6,0.5,0.786
2022-23,1630168,Onyeka Okongwu,1610612737,ATL,80,41,39,1849.0,27,64,0.422,58,4,12,0.333,0.453
2022-23,1631115,Orlando Robinson,1610612748,MIA,31,18,13,425.0,0,10,0.0,0,0,6,0.0,0.0
2022-23,1629052,Oshae Brissett,1610612754,IND,65,27,38,1083.0,44,143,0.308,132,44,143,0.308,0.462
2022-23,203490,Otto Porter Jr.,1610612761,TOR,8,4,4,146.0,6,16,0.375,18,6,16,0.375,0.563
2022-23,1631172,Ousmane Dieng,1610612760,OKC,39,20,19,569.0,25,86,0.291,75,25,85,0.294,0.436
2022-23,200782,P.J. Tucker,1610612755,PHI,75,48,27,1920.0,59,145,0.407,172,54,137,0.394,0.593
2022-23,1629023,P.J. Washington,1610612766,CHA,73,24,49,2380.0,126,371,0.34,373,121,357,0.339,0.503
2022-23,1628408,PJ Dozier,1610612758,SAC,16,11,5,79.0,1,11,0.091,3,1,11,0.091,0.136
2022-23,1631094,Paolo Banchero,1610612753,ORL,72,31,41,2430.0,56,163,0.344,164,52,154,0.338,0.503
2022-23,1627783,Pascal Siakam,1610612761,TOR,71,35,36,2652.0,78,237,0.329,228,72,211,0.341,0.481
2022-23,1626192,Pat Connaughton,1610612749,MIL,61,43,18,1443.0,103,308,0.334,308,102,307,0.332,0.5
2022-23,1631116,Patrick Baldwin Jr.,1610612744,GSW,31,15,16,226.0,30,83,0.361,89,29,80,0.363,0.536
2022-23,201976,Patrick Beverley,1610612741,CHI,67,34,33,1817.0,66,197,0.335,198,66,196,0.337,0.503
2022-23,1630172,Patrick Williams,1610612741,CHI,82,40,42,2323.0,110,261,0.421,326,106,253,0.419,0.625
2022-23,201988,Patty Mills,1610612751,BKN,40,18,22,567.0,36,103,0.35,107,35,101,0.347,0.519
2022-23,202331,Paul George,1610612746,LAC,56,32,24,1939.0,94,242,0.388,269,81,211,0.384,0.556
2022-23,1630194,Paul Reed,1610612755,PHI,69,44,25,755.0,6,20,0.3,13,1,6,0.167,0.325
2022-23,1630202,Payton Pritchard,1610612738,BOS,48,32,16,643.0,42,106,0.396,123,39,102,0.382,0.58
2022-23,1631212,Peyton Watson,1610612743,DEN,23,13,10,186.0,6,13,0.462,18,6,13,0.462,0.692
2022-23,1630173,Precious Achiuwa,1610612761,TOR,55,30,25,1141.0,31,112,0.277,89,27,96,0.281,0.397
2022-23,1629656,Quentin Grimes,1610612752,NYK,71,41,30,2121.0,142,354,0.401,424,140,350,0.4,0.599
2022-23,1631245,Quenton Jackson,1610612764,WAS,9,3,6,135.0,1,10,0.1,3,1,9,0.111,0.15
2022-23,1630181,R.J. Hampton,1610612765,DET,47,9,38,750.0,34,94,0.362,102,34,91,0.374,0.543
2022-23,1629628,RJ Barrett,1610612752,NYK,73,40,33,2475.0,114,350,0.326,337,109,337,0.323,0.481
2022-23,1630564,RaiQuan Gray,1610612751,BKN,1,0,1,35.0,2,5,0.4,6,2,5,0.4,0.6
2022-23,203526,Raul Neto,1610612739,CLE,48,31,17,505.0,10,33,0.303,30,10,33,0.303,0.455
2022-23,203493,Reggie Bullock Jr.,1610612742,DAL,78,37,41,2364.0,148,381,0.388,444,148,377,0.393,0.583
2022-23,202704,Reggie Jackson,1610612743,DEN,68,36,32,1657.0,77,202,0.381,228,74,197,0.376,0.564
2022-23,1626158,Richaun Holmes,1610612758,SAC,42,22,20,348.0,13,20,0.65,31,5,8,0.625,0.775
2022-23,201937,Ricky Rubio,1610612739,CLE,33,23,10,566.0,16,58,0.276,48,16,57,0.281,0.414
2022-23,203496,Robert Covington,1610612746,LAC,48,20,28,779.0,51,126,0.405,153,51,126,0.405,0.607
2022-23,1629057,Robert Williams III,1610612738,BOS,35,24,11,824.0,3,7,0.429,6,0,1,0.0,0.429
2022-23,201577,Robin Lopez,1610612739,CLE,37,25,12,298.0,3,6,0.5,8,2,4,0.5,0.667
2022-23,203585,Rodney McGruder,1610612765,DET,32,4,28,524.0,33,84,0.393,99,33,83,0.398,0.589
2022-23,1629641,Romeo Langford,1610612759,SAS,43,14,29,844.0,17,55,0.309,50,16,54,0.296,0.455
2022-23,1631199,Ron Harper Jr.,1610612761,TOR,9,6,3,48.0,3,8,0.375,9,3,8,0.375,0.563
2022-23,1626220,Royce O'Neale,1610612751,BKN,76,42,34,2409.0,139,354,0.393,417,139,353,0.394,0.589
2022-23,200752,Rudy Gay,1610612762,UTA,56,29,27,816.0,32,116,0.276,91,27,109,0.248,0.392
2022-23,203497,Rudy Gobert,1610612750,MIN,70,34,36,2148.0,5,13,0.385,10,0,2,0.0,0.385
2022-23,1629060,Rui Hachimura,1610612747,LAL,63,38,25,1466.0,60,176,0.341,170,50,155,0.323,0.483
2022-23,201566,Russell Westbrook,1610612746,LAC,73,36,37,2126.0,56,175,0.32,167,55,172,0.32,0.477
2022-23,1627853,Ryan Arcidiacono,1610612757,POR,20,9,11,172.0,7,18,0.389,21,7,18,0.389,0.583
2022-23,1631157,Ryan Rollins,1610612744,GSW,12,5,7,62.0,3,7,0.429,9,3,7,0.429,0.643
2022-23,1630240,Saben Lee,1610612756,PHX,25,15,10,374.0,8,19,0.421,24,8,19,0.421,0.632
2022-23,1630180,Saddiq Bey,1610612737,ATL,77,24,53,2129.0,119,312,0.381,353,115,301,0.382,0.566
2022-23,1630573,Sam Hauser,1610612738,BOS,80,55,25,1290.0,132,310,0.426,395,131,307,0.427,0.637
2022-23,1630241,Sam Merrill,1610612739,CLE,5,4,1,59.0,2,11,0.182,6,2,11,0.182,0.273
2022-23,1630572,Sandro Mamukelashvili,1610612759,SAS,43,23,20,660.0,27,92,0.293,81,27,90,0.3,0.44
2022-23,1630583,Santi Aldama,1610612763,MEM,77,47,30,1682.0,91,245,0.371,268,86,238,0.361,0.547
2022-23,1630567,Scottie Barnes,1610612761,TOR,77,38,39,2678.0,55,192,0.286,159,49,163,0.301,0.414
2022-23,1630590,Scotty Pippen Jr.,1610612747,LAL,6,1,5,32.0,0,1,0.0,0,0,1,0.0,0.0
2022-23,201586,Serge Ibaka,1610612749,MIL,16,11,5,185.0,5,18,0.278,15,5,17,0.294,0.417
2022-23,203552,Seth Curry,1610612751,BKN,61,37,24,1211.0,72,175,0.411,209,65,159,0.409,0.597
2022-23,1631101,Shaedon Sharpe,1610612757,POR,80,32,48,1779.0,73,162,0.451,216,70,154,0.455,0.667
2022-23,1628983,Shai Gilgeous-Alexander,1610612760,OKC,68,33,35,2416.0,21,59,0.356,58,16,50,0.32,0.492
2022-23,1629003,Shake Milton,1610612755,PHI,76,52,24,1567.0,50,119,0.42,146,46,115,0.4,0.613
2022-23,1627885,Shaquille Harrison,1610612747,LAL,5,1,4,120.0,2,5,0.4,6,2,5,0.4,0.6
2022-23,1631323,Simone Fontecchio,1610612762,UTA,52,25,27,766.0,53,155,0.342,159,53,154,0.344,0.513
2022-23,1630219,Skylar Mays,1610612757,POR,6,1,5,189.0,6,16,0.375,18,6,16,0.375,0.563
2022-23,203915,Spencer Dinwiddie,1610612751,BKN,79,41,38,2725.0,86,208,0.413,257,85,204,0.417,0.618
2022-23,1626169,Stanley Johnson,1610612759,SAS,30,5,25,469.0,17,36,0.472,49,15,33,0.455,0.681
2022-23,1630649,Stanley Umude,1610612765,DET,1,0,1,2.0,0,1,0.0,0,0,1,0.0,0.0
2022-23,201939,Stephen Curry,1610612744,GSW,56,30,26,1941.0,123,295,0.417,365,119,286,0.416,0.619
2022-23,1628425,Sterling Brown,1610612747,LAL,4,2,2,24.0,0,2,0.0,0,0,2,0.0,0.0
2022-23,203500,Steven Adams,1610612763,MEM,42,28,14,1133.0,2,6,0.333,4,0,1,0.0,0.333
2022-23,1629004,Svi Mykhailiuk,1610612766,CHA,32,16,16,468.0,27,61,0.443,79,25,57,0.439,0.648
2022-23,204456,T.J. McConnell,1610612754,IND,75,31,44,1526.0,17,49,0.347,48,14,41,0.341,0.49
2022-23,203933,T.J. Warren,1610612756,PHX,42,26,16,687.0,29,71,0.408,79,21,58,0.362,0.556
2022-23,201959,Taj Gibson,1610612764,WAS,49,21,28,480.0,16,41,0.39,40,8,22,0.364,0.488
2022-23,1629659,Talen Horton-Tucker,1610612762,UTA,65,30,35,1313.0,32,109,0.294,96,32,107,0.299,0.44
2022-23,1631106,Tari Eason,1610612745,HOU,82,22,60,1767.0,57,165,0.345,171,57,159,0.358,0.518
2022-23,1627752,Taurean Prince,1610612750,MIN,54,31,23,1193.0,62,150,0.413,185,61,149,0.409,0.617
2022-23,1629611,Terance Mann,1610612746,LAC,81,44,37,1872.0,57,145,0.393,171,57,143,0.399,0.59
2022-23,1629056,Terence Davis,1610612758,SAC,64,38,26,841.0,65,180,0.361,194,64,179,0.358,0.539
2022-23,203082,Terrence Ross,1610612756,PHX,63,27,36,1331.0,87,228,0.382,255,81,209,0.388,0.559
2022-23,1626179,Terry Rozier,1610612766,CHA,63,19,44,2221.0,81,230,0.352,237,75,222,0.338,0.515
2022-23,1630678,Terry Taylor,1610612741,CHI,31,13,18,263.0,5,18,0.278,15,5,18,0.278,0.417
2022-23,201152,Thaddeus Young,1610612761,TOR,54,23,31,795.0,7,37,0.189,20,6,33,0.182,0.27
2022-23,203648,Thanasis Antetokounmpo,1610612749,MIL,37,25,12,206.0,0,6,0.0,0,0,6,0.0,0.0
2022-23,1630177,Theo Maledon,1610612766,CHA,44,14,30,854.0,21,56,0.375,61,19,53,0.358,0.545
2022-23,1629033,Theo Pinson,1610612742,DAL,40,19,21,323.0,17,52,0.327,51,17,52,0.327,0.49
2022-23,1628418,Thomas Bryant,1610612743,DEN,59,33,26,1081.0,49,103,0.476,123,25,57,0.439,0.597
2022-23,203501,Tim Hardaway Jr.,1610612742,DAL,71,37,34,2152.0,175,441,0.397,517,167,425,0.393,0.586
2022-23,202699,Tobias Harris,1610612755,PHI,74,47,27,2436.0,115,301,0.382,341,111,287,0.387,0.566
2022-23,1628396,Tony Bradley,1610612741,CHI,12,5,7,33.0,3,6,0.5,9,3,5,0.6,0.75
2022-23,1628470,Torrey Craig,1610612756,PHX,79,44,35,1948.0,101,253,0.399,298,96,240,0.4,0.589
