Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2025-26,1642860,Will Riley,1610612764,WAS,10,1,9,7.9,0.5,0.0,0.5,0.0,1.1,0.455,0.0,0.455,13.5,1.4,0.2,1.2,0.143,1.7,0.824,0.1,0.875,8.0,1.9,0.2,1.7,0.105,2.6,0.731,0.1,0.76,9.4
2025-26,1630214,Xavier Tillman,1610612738,BOS,6,3,3,13.7,1.7,1.2,0.5,0.7,3.2,0.526,0.0,0.526,7.7,2.2,0.5,1.7,0.231,3.0,0.722,0.0,0.722,9.1,3.8,1.7,2.2,0.435,6.2,0.622,0.0,0.622,8.5
2025-26,1642905,Yang Hansen,1610612757,POR,9,2,7,7.7,0.6,0.2,0.3,0.4,1.7,0.333,0.1,0.357,6.5,1.3,0.4,0.9,0.333,2.8,0.48,0.6,0.6,4.6,1.9,0.7,1.2,0.353,4.4,0.425,0.7,0.5,5.2
2025-26,1642949,Yanic Konan Niederhäuser,1610612746,LAC,8,2,6,5.0,0.9,0.4,0.5,0.429,1.8,0.5,0.3,0.583,6.4,0.6,0.1,0.5,0.2,1.8,0.357,0.4,0.455,4.6,1.5,0.5,1.0,0.333,3.4,0.444,0.6,0.545,5.7
2025-26,1642274,Yves Missi,1610612740,NOP,15,1,14,21.6,3.5,2.7,0.8,0.774,6.3,0.564,0.0,0.564,4.6,2.6,1.1,1.5,0.41,5.9,0.438,0.6,0.488,4.2,6.1,3.8,2.3,0.62,12.1,0.508,0.6,0.535,4.4
2025-26,1642258,Zaccharie Risacher,1610612737,ATL,17,12,5,25.2,0.7,0.4,0.4,0.5,1.5,0.462,0.1,0.48,10.3,2.2,0.5,1.7,0.216,3.8,0.569,0.4,0.638,7.1,2.9,0.8,2.1,0.286,5.4,0.538,0.5,0.59,7.9
2025-26,1641744,Zach Edey,1610612763,MEM,8,5,3,25.4,4.1,2.5,1.6,0.606,8.1,0.508,0.0,0.508,4.2,7.0,2.0,5.0,0.286,11.3,0.622,1.9,0.747,5.0,11.1,4.5,6.6,0.404,19.3,0.578,1.9,0.64,4.7
2025-26,203897,Zach LaVine,1610612758,SAC,19,4,15,33.8,0.3,0.1,0.2,0.4,1.0,0.263,0.1,0.278,14.4,2.9,0.6,2.3,0.2,5.0,0.579,0.5,0.647,6.3,3.2,0.7,2.5,0.217,5.9,0.536,0.6,0.594,7.0
2025-26,1630192,Zeke Nnaji,1610612743,DEN,5,4,1,12.9,0.8,0.4,0.4,0.5,2.2,0.364,0.2,0.4,5.6,2.4,0.8,1.6,0.333,3.6,0.667,0.6,0.8,6.2,3.2,1.2,2.0,0.375,5.8,0.552,0.8,0.64,6.1
2025-26,1630533,Ziaire Williams,1610612751,BKN,15,2,13,23.7,0.9,0.2,0.7,0.231,1.7,0.52,0.1,0.565,13.1,1.9,0.3,1.6,0.172,3.4,0.569,0.2,0.604,7.9,2.8,0.5,2.3,0.19,4.8,0.583,0.3,0.627,9.5
2025-26,1629627,Zion Williamson,1610612740,NOP,9,1,8,31.4,2.6,1.4,1.1,0.565,6.1,0.418,0.3,0.442,8.0,3.7,1.2,2.4,0.333,6.8,0.541,0.8,0.611,7.3,6.2,2.7,3.6,0.429,12.3,0.505,1.1,0.554,7.6
