NBA_ID,Season,Player,3-Point Shot Rating
1630208,2020-21,Nick Richards,25.0
1630208,2021-22,Nick Richards,25.0
1630208,2022-23,Nick Richards,25.0
1630208,2023-24,Nick Richards,25.0
1630208,2024-25,Nick Richards,25.0
1630208,2025-26,Nick Richards,73.23689584022861
1630209,2021-22,Omer Yurtseven,25.0
1630209,2022-23,Omer Yurtseven,65.60036607173639
1630209,2023-24,Omer Yurtseven,70.51368857466339
1630210,2020-21,Markus Howard,68.36114283395119
1630210,2021-22,Markus Howard,77.22970902448473
1630211,2020-21,Karim Mane,25.0
1630214,2020-21,Xavier Tillman,73.41859396831279
1630214,2021-22,Xavier Tillman,65.26867557564994
1630214,2022-23,Xavier Tillman,46.211696667766304
1630214,2023-24,Xavier Tillman,64.4295489574811
1630214,2024-25,Xavier Tillman,57.20754366359171
1630214,2025-26,Xavier Tillman,59.351465869189155
1630215,2021-22,Jared Butler,69.02141852641441
1630215,2022-23,Jared Butler,76.96319318483108
1630215,2023-24,Jared Butler,78.50034056753995
1630215,2024-25,Jared Butler,81.19988733435203
1630216,2020-21,Cassius Winston,73.84475133897092
1630216,2021-22,Cassius Winston,65.98393984896978
1630217,2020-21,Desmond Bane,86.1595992422365
1630217,2021-22,Desmond Bane,94.08234567725249
1630217,2022-23,Desmond Bane,92.0669487103703
1630217,2023-24,Desmond Bane,90.93750108911438
1630217,2024-25,Desmond Bane,87.02142814604926
1630217,2025-26,Desmond Bane,87.33533015241734
1630218,2020-21,Robert Woodard II,63.90589784318203
1630218,2021-22,Robert Woodard II,60.228871315119
1630219,2020-21,Skylar Mays,69.55363303088389
1630219,2021-22,Skylar Mays,62.00741830691811
1630219,2022-23,Skylar Mays,77.76604997580854
1630219,2023-24,Skylar Mays,76.60904909639765
1630221,2020-21,Josh Hall,67.27168021734184
1630222,2020-21,Mason Jones,83.11589155146389
1630222,2021-22,Mason Jones,62.88049319057998
1630222,2023-24,Mason Jones,72.44821847137746
1630222,2024-25,Mason Jones,63.4926976657295
1630223,2020-21,Jalen Harris,77.90189959821946
1630224,2021-22,Jalen Green,82.35273333574757
1630224,2022-23,Jalen Green,83.25364812304232
1630224,2023-24,Jalen Green,81.75081043869747
1630224,2024-25,Jalen Green,85.46366433582979
1630224,2025-26,Jalen Green,81.66469670779139
1630225,2021-22,Isaiah Todd,61.06070953712303
1630225,2022-23,Isaiah Todd,60.152578355676916
1630227,2021-22,Daishen Nix,62.52065230888721
1630227,2022-23,Daishen Nix,62.25865323254133
1630227,2023-24,Daishen Nix,71.54824464630003
1630227,2024-25,Daishen Nix,61.358848199884676
1630228,2021-22,Jonathan Kuminga,73.53384986571493
1630228,2022-23,Jonathan Kuminga,78.02949982835219
1630228,2023-24,Jonathan Kuminga,72.96069103726173
1630228,2024-25,Jonathan Kuminga,71.67912643315486
1630228,2025-26,Jonathan Kuminga,77.46727336043278
1630230,2020-21,Naji Marshall,77.59046943618752
1630230,2021-22,Naji Marshall,61.963504033161314
1630230,2022-23,Naji Marshall,69.43240225152545
1630230,2023-24,Naji Marshall,79.42403654464192
1630230,2024-25,Naji Marshall,62.67128449255458
1630230,2025-26,Naji Marshall,67.71557358634244
1630231,2020-21,Kenyon Martin,76.30372292408481
1630231,2021-22,Kenyon Martin,74.0489152551848
1630231,2022-23,Kenyon Martin,69.99022158718384
1630231,2023-24,Kenyon Martin,72.84584386024562
1630231,2024-25,Kenyon Martin,65.7757889982911
1630233,2020-21,Nathan Knight,58.92728368651059
1630233,2021-22,Nathan Knight,60.15611169831651
1630233,2022-23,Nathan Knight,65.40647124993085
1630234,2020-21,Ty-Shon Alexander,66.54042826259268
1630235,2020-21,Trent Forrest,59.616952041622426
1630235,2021-22,Trent Forrest,55.18264249967237
1630235,2022-23,Trent Forrest,25.0
1630235,2023-24,Trent Forrest,61.068199368392975
1630237,2020-21,Anthony Lamb,78.13447029383838
1630237,2021-22,Anthony Lamb,60.64870283678121
1630237,2022-23,Anthony Lamb,79.83031874802552
1630238,2020-21,Malik Fitts,67.42256894231727
1630238,2021-22,Malik Fitts,64.95791284674443
1630240,2020-21,Saben Lee,75.98986957500081
1630240,2021-22,Saben Lee,69.78829178812033
1630240,2022-23,Saben Lee,77.77674490060991
1630240,2023-24,Saben Lee,58.75507152753673
1630241,2020-21,Sam Merrill,77.5441089837148
1630241,2021-22,Sam Merrill,68.92048761765886
1630241,2022-23,Sam Merrill,68.27007188598732
1630241,2023-24,Sam Merrill,90.03078679122325
1630241,2024-25,Sam Merrill,82.30626793213573
1630241,2025-26,Sam Merrill,94.0660273318097
1630243,2021-22,Trevelin Queen,72.97598604218122
1630243,2022-23,Trevelin Queen,66.52902590171324
1630243,2023-24,Trevelin Queen,64.88020269386405
1630243,2024-25,Trevelin Queen,76.56452354653406
1630245,2021-22,Ayo Dosunmu,75.43582937581365
1630245,2022-23,Ayo Dosunmu,65.71677546499178
1630245,2023-24,Ayo Dosunmu,80.93690218278981
1630245,2024-25,Ayo Dosunmu,69.97051196119708
1630245,2025-26,Ayo Dosunmu,86.9661891056056
1630249,2021-22,Vit Krejci,76.2875359376388
1630249,2022-23,Vit Krejci,65.08112400153112
1630249,2023-24,Vit Krejci,83.46169910829167
1630249,2024-25,Vit Krejci,87.29802847318656
1630249,2025-26,Vit Krejci,87.08273647579978
1630250,2021-22,Marko Simonovic,61.009541127417535
1630250,2022-23,Marko Simonovic,65.41937726447338
1630253,2020-21,Sean McDermott,62.273535563399946
1630256,2020-21,JaeSean Tate,69.16724625753184
1630256,2021-22,JaeSean Tate,67.57673393559656
1630256,2022-23,JaeSean Tate,73.00038615129927
1630256,2023-24,JaeSean Tate,71.63581161397288
1630256,2024-25,JaeSean Tate,75.4166554806413
1630256,2025-26,JaeSean Tate,76.22132356209032
1630257,2021-22,Jon Teske,25.0
1630259,2023-24,Jordan Ford,70.14624579921963
1630264,2020-21,Anthony Gill,63.1966307530392
1630264,2021-22,Anthony Gill,78.50651319780899
1630264,2022-23,Anthony Gill,65.85118356087806
1630264,2023-24,Anthony Gill,57.46561131993073
1630264,2024-25,Anthony Gill,61.42680501386994
1630264,2025-26,Anthony Gill,76.2421172495646
1630266,2020-21,Will Magnay,62.83577648202953
1630267,2020-21,Facundo Campazzo,79.07682222763036
1630267,2021-22,Facundo Campazzo,74.09952697724623
1630267,2022-23,Facundo Campazzo,69.12331640562527
1630268,2020-21,Nate Darling,67.88082607720943
1630270,2021-22,Xavier Sneed,59.66370749729595
1630270,2022-23,Xavier Sneed,68.89971863692902
1630271,2020-21,Brodric Thomas,75.57225347654663
1630271,2021-22,Brodric Thomas,64.55315937148966
1630273,2020-21,Freddie Gillespie,25.0
1630273,2021-22,Freddie Gillespie,25.0
1630278,2021-22,Ade Murkey,25.0
1630283,2024-25,Kylor Kelley,25.0
1630284,2022-23,Kevon Harris,78.3990998248744
1630284,2023-24,Kevon Harris,25.0
1630284,2025-26,Kevon Harris,25.0
1630285,2021-22,Zavier Simpson,58.54234272526675
1630285,2023-24,Zavier Simpson,65.33686590209912
1630286,2021-22,Trevon Scott,58.48692814395528
1630288,2021-22,Jeff Dowtin Jr,58.26941487561423
1630288,2022-23,Jeff Dowtin Jr,63.153946283648935
1630288,2023-24,Jeff Dowtin Jr,76.86199022428107
1630288,2024-25,Jeff Dowtin Jr,81.42955434405587
1630296,2021-22,Braxton Key,59.36509277358472
1630296,2022-23,Braxton Key,25.0
1630296,2023-24,Braxton Key,64.36090440675216
1630296,2024-25,Braxton Key,59.65756653604361
1630306,2021-22,Rob Edwards,67.20099078824967
1630311,2023-24,Pat Spencer,61.98044713748206
1630311,2024-25,Pat Spencer,61.8426828285358
1630311,2025-26,Pat Spencer,81.6818888858054
1630314,2021-22,Brandon Williams,74.43271416077715
1630314,2023-24,Brandon Williams,63.38210034717062
1630314,2024-25,Brandon Williams,80.29964803490887
1630314,2025-26,Brandon Williams,63.58762497159778
1630322,2021-22,Lindy Waters,83.24136867468751
1630322,2022-23,Lindy Waters,82.47747144804347
1630322,2023-24,Lindy Waters,78.66465127348611
1630322,2024-25,Lindy Waters,79.55082650422342
1630322,2025-26,Lindy Waters,82.33083907244142
1630346,2021-22,Matt Ryan,64.38711755092726
1630346,2022-23,Matt Ryan,75.21677473801353
1630346,2023-24,Matt Ryan,85.54425479415316
1630346,2024-25,Matt Ryan,65.35530625553547
1630466,2020-21,Gabriel Deck,58.61410074640071
1630466,2021-22,Gabriel Deck,62.69541676054294
1630525,2021-22,David Johnson,60.770369870504624
1630526,2021-22,Jeremiah Robinson-Earl,74.96606600987393
1630526,2022-23,Jeremiah Robinson-Earl,73.75076655897752
1630526,2023-24,Jeremiah Robinson-Earl,63.96765749099099
1630526,2024-25,Jeremiah Robinson-Earl,74.56936072829733
1630526,2025-26,Jeremiah Robinson-Earl,71.47766318119145
1630527,2021-22,Brandon Boston,76.542918267428
1630527,2022-23,Brandon Boston,74.34738699493019
1630527,2023-24,Brandon Boston,77.00108043332844
1630527,2024-25,Brandon Boston,78.74503773601515
1630528,2021-22,Josh Christopher,73.18220033062713
1630528,2022-23,Josh Christopher,60.99633694609143
1630528,2024-25,Josh Christopher,63.49406210685579
1630529,2021-22,Herbert Jones,71.1149558103952
1630529,2022-23,Herbert Jones,72.08221012263277
1630529,2023-24,Herbert Jones,83.33698813370162
1630529,2024-25,Herbert Jones,71.5627633282071
1630529,2025-26,Herbert Jones,72.56822028487062
1630530,2021-22,Trey Murphy,81.54667225827056
1630530,2022-23,Trey Murphy,88.19810205428502
1630530,2023-24,Trey Murphy,85.70028603652294
1630530,2024-25,Trey Murphy,84.88122781413621
1630530,2025-26,Trey Murphy,90.60210417874325
1630531,2021-22,Jaden Springer,25.0
1630531,2022-23,Jaden Springer,65.15037257253763
1630531,2023-24,Jaden Springer,68.60661651574166
1630531,2024-25,Jaden Springer,59.75682474930337
1630532,2021-22,Franz Wagner,78.22315298290613
1630532,2022-23,Franz Wagner,82.3921608873514
1630532,2023-24,Franz Wagner,64.35579927654446
1630532,2024-25,Franz Wagner,72.24538960139942
1630532,2025-26,Franz Wagner,81.2589041857315
1630533,2021-22,Ziaire Williams,66.5555278365626
1630533,2022-23,Ziaire Williams,69.50088445050056
1630533,2023-24,Ziaire Williams,73.46339711376405
1630533,2024-25,Ziaire Williams,73.51221880687683
1630533,2025-26,Ziaire Williams,78.03924162344633
1630534,2022-23,Ochai Agbaji,78.81269380713913
1630534,2023-24,Ochai Agbaji,65.58913135214407
1630534,2024-25,Ochai Agbaji,80.23804801735575
1630534,2025-26,Ochai Agbaji,68.48251535108705
1630535,2021-22,Greg Brown,71.65019491295996
1630535,2022-23,Greg Brown,59.96261537543256
1630535,2023-24,Greg Brown,62.89055779259424
1630536,2021-22,Sharife Cooper,64.83987834650658
1630536,2025-26,Sharife Cooper,81.80520744293202
1630537,2021-22,Chris Duarte,83.22356301204891
1630537,2022-23,Chris Duarte,77.3760040586731
1630537,2023-24,Chris Duarte,79.68050476824307
1630537,2024-25,Chris Duarte,74.39460460722391
1630538,2021-22,Bones Hyland,84.64913797052803
1630538,2022-23,Bones Hyland,88.4094744909603
1630538,2023-24,Bones Hyland,81.92804876948895
1630538,2024-25,Bones Hyland,79.41181380255432
1630538,2025-26,Bones Hyland,87.39274458971222
1630539,2021-22,Kai Jones,25.0
1630539,2022-23,Kai Jones,70.21726437297741
1630539,2024-25,Kai Jones,25.0
1630540,2021-22,Miles McBride,62.32103965097485
1630540,2022-23,Miles McBride,74.81865139322557
1630540,2023-24,Miles McBride,87.08414457872813
1630540,2024-25,Miles McBride,83.72194489823607
1630540,2025-26,Miles McBride,93.16893180640275
1630541,2021-22,Moses Moody,77.13422842864415
1630541,2022-23,Moses Moody,78.36026519355462
1630541,2023-24,Moses Moody,79.85683082582338
1630541,2024-25,Moses Moody,80.5450389880085
1630541,2025-26,Moses Moody,87.68858930248062
1630542,2024-25,Marcus Bagley,55.94984494874002
1630543,2021-22,Isaiah Jackson,71.47344426216816
1630543,2022-23,Isaiah Jackson,36.607146374449485
1630543,2023-24,Isaiah Jackson,42.80059347358679
1630543,2024-25,Isaiah Jackson,25.0
1630543,2025-26,Isaiah Jackson,46.52284309396594
1630544,2021-22,Tre Mann,83.05851498753563
1630544,2022-23,Tre Mann,78.0529712563899
1630544,2023-24,Tre Mann,82.52928413831171
1630544,2024-25,Tre Mann,83.78999296517641
1630544,2025-26,Tre Mann,80.95019847296493
1630545,2024-25,Terrence Shannon Jr,74.94739877750642
1630545,2025-26,Terrence Shannon Jr,82.10851885098411
1630547,2021-22,James Bouknight,71.27879609349456
1630547,2022-23,James Bouknight,79.90913888907453
1630547,2023-24,James Bouknight,75.99877556924012
1630548,2022-23,Johnny Juzang,63.35559558286849
1630548,2023-24,Johnny Juzang,82.54328395338568
1630548,2024-25,Johnny Juzang,83.06994497498513
1630548,2025-26,Johnny Juzang,66.33264074933797
1630549,2021-22,DayRon Sharpe,42.87101468825272
1630549,2022-23,DayRon Sharpe,50.35438589348899
1630549,2023-24,DayRon Sharpe,45.97618999258667
1630549,2024-25,DayRon Sharpe,68.79841429308684
1630549,2025-26,DayRon Sharpe,71.03726862036756
1630550,2021-22,JT Thor,59.78095202725854
1630550,2022-23,JT Thor,73.35686120546549
1630550,2023-24,JT Thor,75.38793200174275
1630550,2024-25,JT Thor,59.88389815447948
1630551,2021-22,Justin Champagnie,62.54879019690868
1630551,2022-23,Justin Champagnie,62.40844919599472
1630551,2023-24,Justin Champagnie,64.4680443292074
1630551,2024-25,Justin Champagnie,80.38977811062928
1630551,2025-26,Justin Champagnie,75.89147857688594
1630552,2021-22,Jalen Johnson,58.77885543863256
1630552,2022-23,Jalen Johnson,69.24047691109061
1630552,2023-24,Jalen Johnson,75.03517478674749
1630552,2024-25,Jalen Johnson,69.81070018100269
1630552,2025-26,Jalen Johnson,79.3289754970397
1630553,2021-22,Keon Johnson,77.93570522368519
1630553,2022-23,Keon Johnson,80.81146226790179
1630553,2023-24,Keon Johnson,74.468202644564
1630553,2024-25,Keon Johnson,69.83864242757473
1630554,2022-23,Jason Preston,64.42921773452225
1630554,2023-24,Jason Preston,61.77382421515986
1630554,2024-25,Jason Preston,25.0
1630555,2021-22,Joel Ayayi,25.0
1630556,2021-22,Kessler Edwards,75.65790281798033
1630556,2022-23,Kessler Edwards,75.42333863440318
1630556,2023-24,Kessler Edwards,71.92682310077521
1630556,2024-25,Kessler Edwards,76.52895509689426
1630557,2021-22,Corey Kispert,76.80398788086028
1630557,2022-23,Corey Kispert,89.75849953576282
1630557,2023-24,Corey Kispert,85.3964427440938
1630557,2024-25,Corey Kispert,82.00933457757117
1630557,2025-26,Corey Kispert,83.16103808150227
1630558,2021-22,Davion Mitchell,70.86188108944043
1630558,2022-23,Davion Mitchell,73.65045297911755
1630558,2023-24,Davion Mitchell,78.36562182237053
1630558,2024-25,Davion Mitchell,82.49790929983507
1630558,2025-26,Davion Mitchell,81.7285864069978
1630559,2021-22,Austin Reaves,69.53631028666027
1630559,2022-23,Austin Reaves,83.50337607182517
1630559,2023-24,Austin Reaves,84.07494663035428
1630559,2024-25,Austin Reaves,90.09179545019407
1630559,2025-26,Austin Reaves,87.7456842049257
1630560,2021-22,Cam Thomas,70.61107312169796
1630560,2022-23,Cam Thomas,84.39861599989888
1630560,2023-24,Cam Thomas,86.08495300500897
1630560,2024-25,Cam Thomas,85.82461861075657
1630560,2025-26,Cam Thomas,82.92559063782227
1630561,2021-22,David Duke Jr,70.20385456292911
1630561,2022-23,David Duke Jr,57.33781595266743
1630561,2023-24,David Duke Jr,78.35710762977882
1630561,2024-25,David Duke Jr,69.18016991235106
1630563,2021-22,Joshua Primo,70.88981889428717
1630563,2022-23,Joshua Primo,64.12953070844434
1630563,2023-24,Joshua Primo,61.23594820161556
1630564,2022-23,RaiQuan Gray,69.48421651996613
1630564,2023-24,RaiQuan Gray,70.58556667436021
1630565,2021-22,Aaron Henry,25.0
1630567,2021-22,Scottie Barnes,70.75702355125514
1630567,2022-23,Scottie Barnes,66.88554831963563
1630567,2023-24,Scottie Barnes,74.92866364461712
1630567,2024-25,Scottie Barnes,65.09622449563187
1630567,2025-26,Scottie Barnes,71.43193784478632
1630568,2021-22,Luka Garza,73.82607215503629
1630568,2022-23,Luka Garza,67.20405155526099
1630568,2023-24,Luka Garza,64.39418527696247
1630568,2024-25,Luka Garza,60.41225587442212
1630568,2025-26,Luka Garza,81.85985529395455
1630569,2024-25,DJ Steward,25.0
1630570,2021-22,Trendon Watford,66.58307707945671
1630570,2022-23,Trendon Watford,76.78293080038598
1630570,2023-24,Trendon Watford,78.49168730232574
1630570,2024-25,Trendon Watford,75.32932909697986
1630570,2025-26,Trendon Watford,70.17803172482459
1630572,2021-22,Sandro Mamukelashvili,71.95971100359873
1630572,2022-23,Sandro Mamukelashvili,62.09421805343706
1630572,2023-24,Sandro Mamukelashvili,63.90127427515851
1630572,2024-25,Sandro Mamukelashvili,79.44580821752226
1630572,2025-26,Sandro Mamukelashvili,83.04312564258925
1630573,2021-22,Sam Hauser,74.3232699720297
1630573,2022-23,Sam Hauser,87.820206284072
1630573,2023-24,Sam Hauser,91.2624654049494
1630573,2024-25,Sam Hauser,90.36050819136244
1630573,2025-26,Sam Hauser,88.81398829587246
1630574,2024-25,Ariel Hukporti,25.0
1630574,2025-26,Ariel Hukporti,47.27749176792501
1630575,2021-22,Scottie Lewis,25.0
1630577,2022-23,Julian Champagnie,83.08800021488217
1630577,2023-24,Julian Champagnie,78.52307457957647
1630577,2024-25,Julian Champagnie,82.90103279829694
1630577,2025-26,Julian Champagnie,84.07024560777266
1630578,2021-22,Alperen Sengun,65.02212513284526
1630578,2022-23,Alperen Sengun,74.76739381668366
1630578,2023-24,Alperen Sengun,70.88952215380253
1630578,2024-25,Alperen Sengun,66.11723107845592
1630578,2025-26,Alperen Sengun,75.86698649107929
1630579,2021-22,Jericho Sims,25.0
1630579,2022-23,Jericho Sims,25.0
1630579,2023-24,Jericho Sims,25.0
1630579,2024-25,Jericho Sims,25.0
1630579,2025-26,Jericho Sims,25.0
1630580,2021-22,Joe Wieskamp,64.44990671910759
1630580,2022-23,Joe Wieskamp,64.23505652955593
1630581,2021-22,Josh Giddey,62.931282653649724
1630581,2022-23,Josh Giddey,72.11896660367653
1630581,2023-24,Josh Giddey,71.28302876815286
1630581,2024-25,Josh Giddey,79.13862278914925
1630581,2025-26,Josh Giddey,82.52850730849079
1630582,2021-22,Yves Pons,62.94252129057719
1630583,2021-22,Santi Aldama,63.43821755208251
1630583,2022-23,Santi Aldama,76.76711083908846
1630583,2023-24,Santi Aldama,75.32735502794996
1630583,2024-25,Santi Aldama,79.39911223373917
1630583,2025-26,Santi Aldama,79.45769179858043
1630585,2021-22,Marcus Garrett,58.89162200379176
1630585,2024-25,Marcus Garrett,64.58391995430945
1630586,2021-22,Usman Garuba,58.96309780226744
1630586,2022-23,Usman Garuba,70.37311039851038
1630586,2023-24,Usman Garuba,25.0
1630587,2021-22,Isaiah Livers,81.58521578032067
1630587,2022-23,Isaiah Livers,81.47107441984802
1630587,2023-24,Isaiah Livers,74.82210877894455
1630587,2025-26,Isaiah Livers,76.86194748146622
1630589,2021-22,Moses Wright,58.58965080949339
1630590,2022-23,Scotty Pippen Jr,68.3592064487687
1630590,2023-24,Scotty Pippen Jr,83.14878589087847
1630590,2024-25,Scotty Pippen Jr,80.72226105854877
1630590,2025-26,Scotty Pippen Jr,78.97321643227144
1630591,2021-22,Jalen Suggs,60.55168851877298
1630591,2022-23,Jalen Suggs,78.0289601976406
1630591,2023-24,Jalen Suggs,85.24047733228444
1630591,2024-25,Jalen Suggs,79.75598101722687
1630591,2025-26,Jalen Suggs,79.19220517955125
1630592,2023-24,Jalen Wilson,74.94335875011998
1630592,2024-25,Jalen Wilson,75.12378047191315
1630592,2025-26,Jalen Wilson,79.5050726254685
1630593,2021-22,McKinley Wright IV,67.21196064778357
1630593,2022-23,McKinley Wright IV,76.38700772590776
1630595,2021-22,Cade Cunningham,74.55609126973984
1630595,2022-23,Cade Cunningham,76.99740294487961
1630595,2023-24,Cade Cunningham,82.32071204205661
1630595,2024-25,Cade Cunningham,86.07960364337919
1630595,2025-26,Cade Cunningham,84.5745541158123
1630596,2021-22,Evan Mobley,64.94559350920365
1630596,2022-23,Evan Mobley,60.20987515080234
1630596,2023-24,Evan Mobley,76.07510686145216
1630596,2024-25,Evan Mobley,78.94641695079505
1630596,2025-26,Evan Mobley,73.4525354823777
1630598,2021-22,Aaron Wiggins,66.68711154095664
1630598,2022-23,Aaron Wiggins,77.36720213418872
1630598,2023-24,Aaron Wiggins,84.45336886048571
1630598,2024-25,Aaron Wiggins,81.35410507374385
1630598,2025-26,Aaron Wiggins,79.41253161094762
1630600,2022-23,Isaiah Mobley,65.12644229645008
1630600,2023-24,Isaiah Mobley,65.49652474462643
1630602,2021-22,Chaundee Brown Jr,65.48845690562047
1630604,2023-24,EJ Liddell,62.82234320971427
1630604,2024-25,EJ Liddell,63.56054586130804
1630604,2025-26,EJ Liddell,78.20297278628017
1630605,2021-22,JaQuori McLaughlin,60.0952104305978
1630606,2021-22,Javonte Smart,68.04870246600058
1630606,2023-24,Javonte Smart,25.0
1630608,2023-24,Malcolm Cazalon,25.0
1630610,2021-22,DeJon Jarreau,25.0
1630610,2023-24,DeJon Jarreau,64.10633038649155
1630611,2023-24,Gui Santos,68.19470906125555
1630611,2024-25,Gui Santos,74.90552145450535
1630611,2025-26,Gui Santos,77.63986834181861
1630612,2021-22,RJ Nembhard Jr,45.20997291393968
1630613,2021-22,Duane Washington Jr,83.13687661184902
1630613,2022-23,Duane Washington Jr,84.04381636729188
1630613,2023-24,Duane Washington Jr,25.0
1630618,2023-24,DJ Carton,63.305238919794355
1630618,2024-25,DJ Carton,59.819138686433675
1630619,2025-26,Moussa Cisse,25.0
1630620,2022-23,Darius Days,67.37546340456645
1630621,2025-26,Hunter Dickinson,59.10542897173173
1630623,2024-25,Tyson Etienne,66.10265765233544
1630623,2025-26,Tyson Etienne,84.90047716311597
1630624,2021-22,Feron Hunt,25.0
1630625,2021-22,Dalano Banton,58.92613805760659
1630625,2022-23,Dalano Banton,68.83978322610227
1630625,2023-24,Dalano Banton,74.85782952633502
1630625,2024-25,Dalano Banton,77.24006995661348
1630625,2025-26,Dalano Banton,25.0
1630631,2021-22,Jose Alvarado,70.63692194864547
1630631,2022-23,Jose Alvarado,76.0128641405323
1630631,2023-24,Jose Alvarado,81.59982911322112
1630631,2024-25,Jose Alvarado,83.70767277420603
1630631,2025-26,Jose Alvarado,82.42947498219321
1630637,2021-22,Carlik Jones,25.0
1630637,2022-23,Carlik Jones,68.0045317889219
1630639,2022-23,AJ Lawson,70.79689324624951
1630639,2023-24,AJ Lawson,59.868603446211424
1630639,2024-25,AJ Lawson,75.76330843371512
1630639,2025-26,AJ Lawson,80.82460434394547
1630640,2021-22,MJ Walker,60.931220341184805
1630641,2023-24,Ibou Badji,25.0
1630643,2021-22,Jay Huff,59.90941275286936
1630643,2022-23,Jay Huff,72.41357774692588
1630643,2023-24,Jay Huff,65.45722365468221
1630643,2024-25,Jay Huff,82.36983227995512
1630643,2025-26,Jay Huff,72.74163433058392
1630644,2021-22,Mac McClung,63.69813826790057
1630644,2022-23,Mac McClung,74.095691254643
1630644,2024-25,Mac McClung,61.55949484248156
1630644,2025-26,Mac McClung,64.76141845081483
1630647,2021-22,Eugene Omoruyi,63.05607162121658
1630647,2022-23,Eugene Omoruyi,60.10196585143818
1630647,2023-24,Eugene Omoruyi,60.71697175385022
1630648,2021-22,Jordan Schakel,60.31558400132649
1630648,2022-23,Jordan Schakel,70.93667681114616
1630649,2022-23,Stanley Umude,64.38586062828456
1630649,2023-24,Stanley Umude,82.56402355075
1630649,2024-25,Stanley Umude,59.92091114803185
1630649,2025-26,Stanley Umude,63.212756404423146
1630658,2023-24,Colin Castleton,25.0
1630658,2024-25,Colin Castleton,67.92097719647832
1630658,2025-26,Colin Castleton,25.0
1630678,2021-22,Terry Taylor,72.28858359643115
1630678,2022-23,Terry Taylor,59.60768568989889
1630678,2023-24,Terry Taylor,61.1261948364954
1630678,2024-25,Terry Taylor,25.0
1630679,2024-25,Ethan Thompson,25.0
1630679,2025-26,Ethan Thompson,77.36234347895929
1630686,2021-22,Georgios Kalaitzakis,68.41744175465955
1630688,2021-22,Ish Wainright,62.16237493902696
1630688,2022-23,Ish Wainright,74.72017277097908
1630688,2023-24,Ish Wainright,68.01534630177802
1630691,2021-22,Jamorko Pickett,65.1000611040006
1630692,2021-22,Jordan Goodwin,59.91969033300439
1630692,2022-23,Jordan Goodwin,76.14140165421466
1630692,2023-24,Jordan Goodwin,72.82202412325077
1630692,2024-25,Jordan Goodwin,77.34756423371037
1630692,2025-26,Jordan Goodwin,81.45409933913591
1630693,2021-22,Jaime Echenique,25.0
1630695,2021-22,Micah Potter,57.94970337589834
1630695,2022-23,Micah Potter,69.2560113918921
1630695,2023-24,Micah Potter,69.75709704868422
1630695,2024-25,Micah Potter,72.94461816782047
1630695,2025-26,Micah Potter,82.57808722749435
1630696,2022-23,Dru Smith,64.6597628798727
1630696,2023-24,Dru Smith,70.10399467380938
1630696,2024-25,Dru Smith,75.90633808694052
1630696,2025-26,Dru Smith,70.68051789860444
1630698,2021-22,Kevin Pangos,65.39446205217716
1630699,2022-23,MarJon Beauchamp,77.27148416133548
1630699,2023-24,MarJon Beauchamp,80.71155018076445
1630699,2024-25,MarJon Beauchamp,71.83908481563005
1630699,2025-26,MarJon Beauchamp,73.13230524182369
1630700,2022-23,Dyson Daniels,74.6026080736025
1630700,2023-24,Dyson Daniels,72.46432215495058
1630700,2024-25,Dyson Daniels,73.26170248010486
1630700,2025-26,Dyson Daniels,58.743244593372324
1630701,2022-23,Michael Foster Jr,25.0
1630702,2022-23,Jaden Hardy,86.08411584962236
1630702,2023-24,Jaden Hardy,82.24306199283984
1630702,2024-25,Jaden Hardy,83.0831425812156
1630702,2025-26,Jaden Hardy,86.27956138169071
1630703,2023-24,Scoot Henderson,77.29183793216761
1630703,2024-25,Scoot Henderson,80.29150768011871
1630703,2025-26,Scoot Henderson,82.58858771174394
1630758,2021-22,Aleem Ford,57.996375321429056
1630762,2024-25,Phillip Wheeler,61.10468272037344
1630787,2021-22,Cameron McGriff,77.47792025720044
1630792,2021-22,Malcolm Hill,68.87841624709604
1630792,2022-23,Malcolm Hill,67.85715160134536
1630792,2023-24,Malcolm Hill,25.0
1630811,2024-25,Keaton Wallace,77.71662467556612
1630811,2025-26,Keaton Wallace,83.25114477100082
1630828,2025-26,Alex Antetokounmpo,72.37460336457032
1630846,2021-22,Olivier Sarr,77.47864360362601
1630846,2022-23,Olivier Sarr,58.45601379336327
1630846,2023-24,Olivier Sarr,63.04502825856829
1630929,2023-24,Henri Drell,65.58804534005377
1630994,2021-22,Gabriel Lundberg,70.61392666648008
1631093,2022-23,Jaden Ivey,79.41818201636262
1631093,2023-24,Jaden Ivey,75.28382964890166
1631093,2024-25,Jaden Ivey,86.54312984398454
1631093,2025-26,Jaden Ivey,82.95121246132193
1631094,2022-23,Paolo Banchero,70.54732246818371
1631094,2023-24,Paolo Banchero,78.97670485546358
1631094,2024-25,Paolo Banchero,76.92625509346357
1631094,2025-26,Paolo Banchero,73.88773747943524
1631095,2022-23,Jabari Smith Jr,71.68684862813174
1631095,2023-24,Jabari Smith Jr,80.9689718941594
1631095,2024-25,Jabari Smith Jr,76.31153552817744
1631095,2025-26,Jabari Smith Jr,82.95500843879583
1631096,2023-24,Chet Holmgren,79.46271198085573
1631096,2024-25,Chet Holmgren,79.45188807947714
1631096,2025-26,Chet Holmgren,79.41993557551712
1631097,2022-23,Bennedict Mathurin,76.87974963712824
