NBA_ID,Season,Player,RotationRole,MIN,Post Control,Post Control Aggregate Z,Post Control Rating,MissingMetricCount,MissingMetrics,POST_TOUCHES Raw,POST_TOUCHES Z,POST_TOUCHES MatchedBy,Post Up Frequency% Raw,Post Up Frequency% Z,Post Up Frequency% MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy,PTS_PER_POST_TOUCH Raw,PTS_PER_POST_TOUCH Z,PTS_PER_POST_TOUCH MatchedBy,Post Up Shot Quality Raw,Post Up Shot Quality Z,Post Up Shot Quality MatchedBy,Post Up Draw Foul Rate Raw,Post Up Draw Foul Rate Z,Post Up Draw Foul Rate MatchedBy
1627783,2017-18,Pascal Siakam,Key Rotation,1676.7,-0.24076387206573197,0.0658960883960413,60.82560264517467,0,,0.3,-0.2504809551884075,season+player,0.7957559681697611,-0.29490026009244014,season+player,-0.02,-0.0924933394573983,season+player,-0.07,-0.13920440136398504,season+player,0.86,-0.3930875505140014,season+player,0.364,0.10018301021303667,season+player,-0.53,-0.6694909915800505,season+player,0.0,-0.3347090448772899,season+player
1627783,2018-19,Pascal Siakam,Star,2544.0,1.679624201277163,2.257182479904464,88.51229950295146,0,,2.3,1.0507042065715544,season+player,3.891708967851099,0.5800438205755342,season+player,0.31,2.0194014335959087,season+player,1.13,1.9574927346016653,season+player,1.02,3.5114152017677553,season+player,0.651,0.7942129063232822,season+player,-0.39,-0.5108534961637964,season+player,8.695652173913045,0.8624566837483437,season+player
1627783,2019-20,Pascal Siakam,Star,2112.0,0.4533331157240298,0.8579054248647315,77.56825122552216,0,,3.9,2.091652335979524,season+player,5.769230769230769,1.1106483183218816,season+player,-0.02,-0.0924933394573983,season+player,-0.84,-1.4845850636086106,season+player,0.9,0.5830381375564385,season+player,0.478,0.3758603905495105,season+player,0.88,0.9282152122550805,season+player,5.128205128205129,0.37131176944039135,season+player
1627783,2020-21,Pascal Siakam,Star,2004.7999999999997,0.017805004414538084,0.3609398184440715,70.27702018734972,0,,3.9,2.091652335979524,season+player,5.364511691884457,0.9962710777455525,season+player,-0.2,-1.2444359429410206,season+player,-1.09,-1.921396966934788,season+player,0.87,-0.1490561284963914,season+player,0.47,0.3565146094732667,season+player,0.66,0.6789277194581097,season+player,7.6923076923076925,0.7243221765992319,season+player
1627783,2021-22,Pascal Siakam,Star,2577.2,0.4191175908202052,0.8188633087732924,77.0152183123523,0,,2.7,1.310941238923547,season+player,3.47938144329897,0.4635163645900921,season+player,-0.07,-0.4124773959806267,season+player,0.22,0.3674974064943805,season+player,0.9,0.5830381375564385,season+player,0.436,0.2742950398992307,season+player,-0.26,-0.36354725042013186,season+player,3.7037037037037033,0.1751948765743687,season+player
1627783,2022-23,Pascal Siakam,Star,2655.4,1.313201143146552,1.8390701868933945,88.03380797860629,0,,3.1,1.5711782712755393,season+player,3.8557213930348255,0.5698734092138837,season+player,0.08,0.5474747735890585,season+player,0.87,1.503208355142441,season+player,0.99,2.7793209357149253,season+player,0.621,0.721666227287368,season+player,0.09,0.0330464881205035,season+player,9.67741935483871,0.9976205563351086,season+player
1627783,2023-24,Pascal Siakam,Star,2656.0,1.7228260580402033,2.306478579024656,88.56871440872337,0,,2.1,0.9205856903955584,season+player,3.6020583190394513,0.49818594977921565,season+player,0.34,2.211391867509846,season+player,0.62,1.0663964518162639,season+player,1.06,4.487540889838195,season+player,0.694,0.8981964796080923,season+player,0.83,0.8715589638921325,season+player,4.761904761904762,0.32088171127484266,season+player
1627783,2024-25,Pascal Siakam,Star,2550.6000000000004,2.0841718300413667,2.7187973617782464,89.04057578705097,0,,3.8,2.026593077891526,season+player,6.810035842293908,1.4047891653888502,season+player,0.25,1.635420565768035,season+player,1.27,2.2021074004643246,season+player,1.04,3.999478045802975,season+player,0.672,0.8449955816484221,season+player,0.45,0.44097147633372846,season+player,5.2631578947368425,0.38989126455401457,season+player
1627783,2025-26,Pascal Siakam,Star,2058.4,0.549402832476648,0.9675271549089236,79.12104679047242,0,,3.1,1.5711782712755393,season+player,4.460431654676259,0.7407699518929272,season+player,0.0,0.035500283151893054,season+player,0.3,0.5072772155587572,season+player,0.87,-0.1490561284963914,season+player,0.629,0.7410120083636118,season+player,0.57,0.5769464724048033,season+player,6.451612903225806,0.553510689264309,season+player
1627784,2016-17,Jarrod Uthoff,Garbage Time,114.3,-0.5636866743735104,-0.3025796129620826,41.914515685813214,0,,0.9,0.015987666018714118,season+player,4.787234042553192,0.09522644322422545,season+player,0.0,0.004057682364261376,season+player,-0.15,-1.2789842104283617,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,-0.21,-1.306891002057184,season+player,0.0,-1.33470904487729,season+player
1627784,2019-20,Jarrod Uthoff,Too Few Games,53.199999999999996,-0.709311422413893,-0.46874682316155736,39.763789505169406,0,,0.3,-1.2504809551884075,season+player,2.727272727272727,0.013351268675414389,season+player,0.0,0.0018886150636807104,season+player,-0.05,-1.1042594490978908,season+player,0.87,-1.1490561284963914,season+player,1.0,0.08715078262719898,season+player,-0.11,-1.1935785053312882,season+player,0.0,-1.33470904487729,season+player
1627785,2016-17,Isaiah Whitehead,Key Rotation,1642.5,-0.19622222232566588,0.11672097753464089,63.503174213976955,0,,0.1,-0.38059947136440375,season+player,0.2557544757033248,-0.4475095243267521,season+player,0.0,0.035500283151893054,season+player,-0.09,-0.1741493536300792,season+player,0.87,-0.1490561284963914,season+player,0.5,0.4290612885091809,season+player,0.1,0.04437773779309309,season+player,0.0,-0.3347090448772899,season+player
1627785,2017-18,Isaiah Whitehead,Garbage Time,179.2,-1.0800697326471762,-0.8918059178468359,29.052090970791888,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.006361650740819235,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1627786,2016-17,Troy Williams,Rotation,558.0,-0.05669127690163714,0.27593476674014433,68.42985309911002,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,2.0,4.056395240304889,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627786,2017-18,Troy Williams,Garbage Time,306.59999999999997,-1.079052117030627,-0.8906447529326793,29.113087199458146,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.010884386814370409,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1627786,2018-19,Troy Williams,Rotation,312.90000000000003,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627787,2016-17,Kyle Wiltjer,Garbage Time,43.4,-0.9622750981266825,-0.7573946583725238,36.02777892023424,2,Post Up Shot Making | Post Up Shot Quality,0.1,-1.3805994713644036,season+player,1.639344262295082,-1.0564946432947322,season+player,0.0,0.0015407122887921584,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1627788,2017-18,Furkan Korkmaz,Garbage Time,79.8,-1.0808636964798681,-0.8927118816809578,29.004500506667682,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.002832922595521066,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1627788,2018-19,Furkan Korkmaz,Rotation,681.5999999999999,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627788,2019-20,Furkan Korkmaz,Key Rotation,1562.3999999999999,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627788,2020-21,Furkan Korkmaz,Rotation,1061.5,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627788,2021-22,Furkan Korkmaz,Rotation,1413.7,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627788,2022-23,Furkan Korkmaz,Garbage Time,355.2,-1.0997199519688579,-0.9142280828183158,28.961333545985426,0,,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.012609700575552413,season+player,-0.09,-1.174149353630079,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,-0.28,-1.386209749765311,season+player,0.0,-1.33470904487729,season+player
1627788,2023-24,Furkan Korkmaz,Garbage Time,301.0,-1.0790968473873985,-0.8906957931486862,29.110406046549738,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.01068558522871981,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1627789,2016-17,Timothe Luwawu-Cabarrot,Rotation,1186.8,-0.28992227956247973,0.00980318151376917,55.97593157788423,0,,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,-0.21,-0.3838190672266442,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,0.34,0.3163277299352431,season+player,0.0,-0.3347090448772899,season+player
1627789,2017-18,Timothe Luwawu-Cabarrot,Rotation,806.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627789,2018-19,Timothe Luwawu-Cabarrot,Rotation,670.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627789,2019-20,Timothe Luwawu-Cabarrot,Rotation,850.7,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627789,2020-21,Timothe Luwawu-Cabarrot,Rotation,1049.8000000000002,-0.05669127690163714,0.27593476674014433,68.42985309911002,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,2.0,4.056395240304889,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627789,2021-22,Timothe Luwawu-Cabarrot,Rotation,686.4,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627790,2017-18,Ante Zizic,Garbage Time,214.4,-0.13366636657231373,0.18810123516291688,66.52122289983187,0,,0.9,0.02998911281200619,season+player,10.344827586206899,0.5153646454432798,season+player,0.0,0.007611260707765871,season+player,0.18,0.063807048420694,season+player,0.87,-1.1490561284963914,season+player,0.571,0.12880189248824503,season+player,0.35,0.07025008522791931,season+player,0.0,-1.33470904487729,season+player
1627790,2018-19,Ante Zizic,Rotation,1079.7,-1.0853243335373324,-0.8978017556585984,28.990971073746294,0,,2.5,1.1808227227475507,season+player,10.964912280701753,2.578994505736702,season+player,-0.9,-5.724212734266218,season+player,-0.74,-1.3098603022781397,season+player,0.75,-3.077433192707708,season+player,0.43,0.2597857040920478,season+player,0.69,0.7129214684758783,season+player,8.0,0.7666834254582928,season+player
1627790,2019-20,Ante Zizic,Garbage Time,220.0,-0.9781510126409062,-0.7755100986372675,35.16113396283647,0,,1.2,0.07371152087278658,season+player,8.695652173913043,0.4262898749930853,season+player,-0.26,-2.6284168107688948,season+player,-0.64,-2.135135540947669,season+player,0.86,-1.3930875505140015,season+player,0.769,0.23750389898353316,season+player,3.21,0.7850472049130596,season+player,8.333333333333334,0.17876645124556728,season+player
1627791,2016-17,Ben Bentil,Too Few Games,9.899999999999999,-0.39916005652363495,-0.11484415274973142,45.84947092981282,2,Post Up Shot Making | Post Up Shot Quality,1.0,0.0020288451291330337,season+player,25.0,0.06479981793308684,season+player,0.0,0.0003514528032037412,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1627812,2016-17,Yogi Ferrell,Starter,1196.0,-0.20015330545679774,0.11223535867004202,63.2668615383589,2,Post Up Shot Making | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.1757469244288225,-0.4701203757846297,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.6,0.670883551962228,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627812,2017-18,Yogi Ferrell,Starter,2279.6,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627812,2018-19,Yogi Ferrell,Rotation,1065.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1627812,2019-20,Yogi Ferrell,Garbage Time,530.0,-0.8807707199921149,-0.6643929171443878,37.23151387771892,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.018815150070503318,season+player,,,season+player,0.87,-1.1490561284963914,season+player,2.0,2.149889477361591,season+player,,,season+player,0.0,-1.33470904487729,season+player
1627812,2020-21,Yogi Ferrell,Garbage Time,137.0,-1.0804068078357034,-0.8921905423317449,29.031886568517827,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.004863538791809348,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1627814,2017-18,Damion Lee,Starter,405.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
