NBA_ID,Season,Player,RotationRole,MIN,Post Hook,Post Hook Aggregate Z,Post Hook Rating,MissingMetricCount,MissingMetrics,Hook_Shot_FGM Raw,Hook_Shot_FGM Z,Hook_Shot_FGM MatchedBy,Hook_Shot_PG Raw,Hook_Shot_PG Z,Hook_Shot_PG MatchedBy,Hook_Shot_FG% Raw,Hook_Shot_FG% Z,Hook_Shot_FG% MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,POST_TOUCHES Raw,POST_TOUCHES Z,POST_TOUCHES MatchedBy,Post Up Shot Making Efficiency Raw,Post Up Shot Making Efficiency Z,Post Up Shot Making Efficiency MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy
1629061,2018-19,Deng Adel,Garbage Time,193.79999999999998,-1.380016350163328,-1.3507186109788094,27.99791252187354,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.006879954874836874,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629065,2019-20,Ky Bowman,Key Rotation,1017.0000000000001,0.34483613232716737,0.865887697383401,71.33788508144488,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.022222222222222223,-0.3672351371313925,season+player,1.0,1.9119873423122598,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629066,2018-19,Rodions Kurucs,Key Rotation,1291.5,0.009694939236420131,0.43519806430570296,61.97495788917239,0,,3.0,-0.21125673142654444,season+player,0.047619047619047616,-0.2497307623210207,season+player,0.6,0.5531875105241754,season+player,-0.01,-0.0343695445657025,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.19,0.3614786362675379,season+player,0.87,-0.1490561284963914,season+player
1629066,2019-20,Rodions Kurucs,Rotation,681.5,-0.16602635346092695,0.20937879578246085,56.36954713976089,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.02127659574468085,-0.37161030002326806,season+player,0.5,0.21348755257715446,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629066,2020-21,Rodions Kurucs,Garbage Time,123.9,-1.2836008559720347,-1.2268151497739996,29.032410775602916,1,Hook_Shot_FG%,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,-0.04,-1.0867869729648438,season+player,0.0,0.004398485082519549,season+player,0.1,-1.3805994713644036,season+player,-0.59,-1.2771951357908633,season+player,0.87,-1.1490561284963914,season+player
1629067,2018-19,Isaac Bonga,Garbage Time,121.0,-1.692185797819052,-1.7518872755318013,25.44417175710335,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,,,season+player,0.0,0.00429553426137906,season+player,0.1,-1.3805994713644036,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629067,2019-20,Isaac Bonga,Rotation,1247.3999999999999,-0.1574038832898762,0.22045952411652658,56.644599105526545,2,Post Up Shot Making | Post Up Shot Making Efficiency,4.0,-0.14668895491182313,season+player,0.06060606060606061,-0.18964329792935328,season+player,0.4,-0.1262124053698665,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629067,2020-21,Isaac Bonga,Rotation,432.0,-0.36373095905082703,-0.04469120753172118,47.08577429380011,2,Post Up Shot Making | Post Up Shot Making Efficiency,2.0,-0.27582450794126573,season+player,0.05,-0.23871472718254833,season+player,0.25,-0.6357623422903981,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629067,2021-22,Isaac Bonga,Garbage Time,69.0,-1.3801640313412398,-1.3509083959221067,27.992851968839705,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.002449519537480621,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629076,2019-20,Tyler Cook,Garbage Time,54.6,-0.5872515903026929,-0.3319373612240092,39.20305197758353,0,,1.0,-1.340392284455987,season+player,0.07692307692307693,-1.1141487913859762,season+player,1.0,0.10439450889024939,season+player,0.04,0.0028934088510344986,season+player,0.0,0.0019383154600933607,season+player,0.3,-1.2504809551884075,season+player,-0.04,0.03281357902310334,season+player,0.87,-1.1490561284963914,season+player
1629076,2020-21,Tyler Cook,Rotation,438.4,-0.21262570605378767,0.14949401144786822,54.322972876306494,0,,5.0,-0.08212117839710183,season+player,0.15625,0.2528758408717806,season+player,0.4166666666666667,-0.06959574571202966,season+player,-0.24,-0.4362364956257855,season+player,-0.67,-3.0,season+player,1.3,0.40011162569157355,season+player,-0.91,-0.7881341534375843,season+player,0.79,-2.1013075046372682,season+player
1629076,2021-22,Tyler Cook,Garbage Time,200.0,-1.1837703258981944,-1.0985230291578025,30.10206537402592,0,,1.0,-1.340392284455987,season+player,0.05,-1.2387147271825483,season+player,0.3333333333333333,-1.352679044001214,season+player,-0.02,-1.0518420206987495,season+player,0.0,0.007100056630378611,season+player,0.1,-1.3805994713644036,season+player,-0.34,0.02439519434912749,season+player,0.87,-1.1490561284963914,season+player
1629083,2021-22,Arnoldas Kulboka,Too Few Games,5.4,-1.3802392919415218,-1.3510051132489795,27.990273033158992,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0001917015290202225,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629091,2020-21,Elijah Bryant,Too Few Games,31.6,-1.3802082883609026,-1.3509652705765887,27.99133542490167,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0011218089475998206,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629093,2018-19,Tyler Davis,Too Few Games,0.9,-1.6944965592222032,-1.7548568328448704,25.43911242330282,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,,,season+player,0.0,3.195025483670375e-05,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629094,2018-19,Marcus Derrickson,Garbage Time,67.1,-1.5116324441629039,-1.5198583300000048,25.839487207545965,0,,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,-0.05,-1.1042594490978908,season+player,0.0,0.0023820689994920236,season+player,0.9,0.009385585213085891,season+player,-0.51,-1.149460381379183,season+player,0.87,-1.1490561284963914,season+player
1629098,2024-25,Jack McVeigh,Garbage Time,43.199999999999996,-1.3801945615847504,-1.350947630309423,27.991805796818284,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0015336122321617798,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629102,2018-19,Brandon Sampson,Garbage Time,214.20000000000002,-1.3799922099707846,-1.3506875884400011,27.99873972765792,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.007604160651135492,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629103,2019-20,Kelan Martin,Rotation,496.0,-0.41239567255409265,-0.1072301852361943,44.754973817983334,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629103,2020-21,Kelan Martin,Garbage Time,322.0,-1.3798646456199921,-1.3505236556123772,28.000972745749714,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.011431091174909563,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629103,2021-22,Kelan Martin,Rotation,450.0,-0.41239567255409265,-0.1072301852361943,44.754973817983334,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629109,2018-19,Gary Clark,Rotation,642.6,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629109,2019-20,Gary Clark,Rotation,567.0,-0.16467923950193641,0.21110997066836745,56.41251932002714,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.023809523809523808,-0.3598911137057443,season+player,0.5,0.21348755257715446,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629109,2020-21,Gary Clark,Rotation,655.2,-0.5977344979709731,-0.34540893604178,38.88697262046187,0,,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,-0.11,-0.20909430589617337,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.6,-0.29316198009232325,season+player,0.87,-0.1490561284963914,season+player
1629109,2021-22,Gary Clark,Garbage Time,380.0,-0.9369977777349369,-0.7813958588391616,32.74616022869763,0,,1.0,-1.340392284455987,season+player,0.02631578947368421,-1.3482952872441945,season+player,0.5,0.08112526997931868,season+player,-0.08,-1.1566768774970322,season+player,0.0,0.01349010759771936,season+player,0.1,-1.3805994713644036,season+player,-0.47,-1.0855930041733428,season+player,0.87,-1.1490561284963914,season+player
1629111,2021-22,Jock Landale,Rotation,588.6,0.2286903186565109,0.716628821110973,68.96078775093596,0,,9.0,0.17614992766178342,season+player,0.16666666666666666,0.3010709946025971,season+player,0.45,0.04363757360364398,season+player,0.12,0.19277264516390963,season+player,0.13,0.867458830112287,season+player,0.7,0.00975607716358485,season+player,0.07,0.7766165881054987,season+player,0.92,1.0711009815916583,season+player
1629111,2022-23,Jock Landale,Rotation,979.8,1.1554092928971493,1.907554506196089,86.90757247816413,0,,38.0,2.0486154465887014,season+player,0.5507246376811594,2.0780053582431384,season+player,0.5277777777777778,0.30784865200688255,season+player,0.0,-0.016897068432655413,season+player,0.47,3.0,season+player,1.3,0.40011162569157355,season+player,-0.38,0.05810859453979736,season+player,1.03,3.0,season+player
1629111,2023-24,Jock Landale,Rotation,761.6,0.1341926777460803,0.5951899913595937,65.94636596958885,0,,12.0,0.36985325720594736,season+player,0.21428571428571427,0.5213916973720443,season+player,0.5,0.21348755257715446,season+player,-0.19,-0.34887411496055004,season+player,-0.09,-0.540471018589918,season+player,0.4,-0.18542169710040943,season+player,-0.92,-0.8041009977390443,season+player,0.88,0.09497529352121854,season+player
1629111,2024-25,Jock Landale,Rotation,499.8,0.12094973230991786,0.5781714945935922,65.52392343253338,0,,11.0,0.305285480691226,season+player,0.2619047619047619,0.7417124001414915,season+player,0.5238095238095238,0.2943684949454929,season+player,-0.22,-0.4012915433596913,season+player,-0.29,-1.8204072446828317,season+player,0.4,-0.18542169710040943,season+player,-1.03,-0.9797362850551046,season+player,0.85,-0.6371189725316113,season+player
1629111,2025-26,Jock Landale,Key Rotation,1502.8000000000002,1.4551317057508015,2.292727497992858,89.93436902197406,0,,58.0,3.0,season+player,0.8529411764705882,3.0,season+player,0.5918367346938775,0.5254569017121737,season+player,-0.05,-0.10425944909789085,season+player,0.0,0.035500283151893054,season+player,1.8,0.7254079161315641,season+player,-0.54,-0.19736091428356317,season+player,0.87,-0.1490561284963914,season+player
1629116,2018-19,Angel Delgado,Too Few Games,14.8,-1.3802281685194675,-1.3509908185497246,27.99065419660866,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0005254041906480173,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629117,2019-20,Wenyen Gabriel,Garbage Time,234.0,-1.24018940585502,-1.1710271359227593,29.49755162187038,1,Hook_Shot_FG%,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,-0.02,-1.0518420206987495,season+player,0.0,0.008307066257542975,season+player,0.1,-1.3805994713644036,season+player,-0.32,0.03601486052156246,season+player,0.87,-1.1490561284963914,season+player
1629117,2020-21,Wenyen Gabriel,Garbage Time,241.5,-1.2593526461035294,-1.1956537980023907,29.292223171371905,0,,1.0,-1.340392284455987,season+player,0.047619047619047616,-1.2497307623210208,season+player,0.3333333333333333,-1.352679044001214,season+player,-0.11,-1.2090943058961734,season+player,0.0,0.008573318381182173,season+player,0.0,-1.445658729452402,season+player,-0.68,-1.4208967345040036,season+player,0.87,-1.1490561284963914,season+player
1629117,2021-22,Wenyen Gabriel,Rotation,358.8,-0.2877961123098365,0.05289259283337745,50.722680055160396,2,Post Up Shot Making | Post Up Shot Making Efficiency,2.0,-0.27582450794126573,season+player,0.07692307692307693,-0.11414879138597628,season+player,0.2857142857142857,-0.5144409287378906,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629117,2022-23,Wenyen Gabriel,Rotation,1026.8,0.403520064682784,0.9413023638429588,72.5317624518266,0,,17.0,0.6926921397795539,season+player,0.25,0.6866322244491297,season+player,0.6071428571428571,0.5774517932346768,season+player,-0.05,-0.10425944909789085,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.44,-0.03769247126896282,season+player,0.87,-0.1490561284963914,season+player
1629118,2018-19,Thomas Welsh,Garbage Time,36.3,-1.5002684527394012,-1.5052544752743304,25.864368281740596,0,,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,-0.01,-1.0343695445657024,season+player,0.0,0.0012886602784137177,season+player,0.2,-1.3155402132764056,season+player,-0.38,0.002109341981794644,season+player,0.87,-1.1490561284963914,season+player
1629121,2018-19,Jaylen Adams,Rotation,428.4,-0.41239567255409265,-0.1072301852361943,44.754973817983334,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629121,2020-21,Jaylen Adams,Too Few Games,18.2,-1.3802241451540438,-1.35098564812659,27.990792064239386,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0006461051533644535,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629122,2018-19,JP Macura,,16.8,-0.4090299278188777,-0.10290486983203745,44.91617644028564,6,Hook_Shot_PG | Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,,,season+player,,,season+player,,,,,,,0.0,-0.4456587294524018,season+player,,,,,,
1629122,2019-20,JP Macura,,0.6,-0.4090299278188777,-0.10290486983203745,44.91617644028564,6,Hook_Shot_PG | Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,,,season+player,,,season+player,,,,,,,0.0,-0.4456587294524018,season+player,,,,,,
1629123,2018-19,Jared Terrell,Garbage Time,110.60000000000001,-1.380114804281936,-1.3508451342743413,27.994538819850973,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0039263313165993725,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629126,2018-19,Deonte Burton,,240.0,-0.43832105967276946,-0.14054687591980358,43.69358722475859,5,Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,,,,,0.0,-0.4456587294524018,season+player,,,,,,
1629126,2019-20,Deonte Burton,,354.9,-0.43832105967276946,-0.14054687591980358,43.69358722475859,5,Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,,,,,0.0,-0.4456587294524018,season+player,,,,,,
1629126,2022-23,Deonte Burton,,6.4,-0.43832105967276946,-0.14054687591980358,43.69358722475859,5,Hook_Shot_FG% | Post Up Shot Making | Post Up Impact Per 75 Possessions | Post Up Shot Making Efficiency | Stable Post Up PPP,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,,,,,0.0,-0.4456587294524018,season+player,,,,,,
1629130,2018-19,Duncan Robinson,Garbage Time,160.5,-1.3800557554776265,-1.3507692507112756,27.996562230078457,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.005697795445878835,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629130,2019-20,Duncan Robinson,Starter,2168.1,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629130,2020-21,Duncan Robinson,Starter,2260.7999999999997,-0.17628064148876027,0.19620101985031896,56.04244109895923,2,Post Up Shot Making | Post Up Shot Making Efficiency,1.0,-0.34039228445598707,season+player,0.013888888888888888,-0.40579126011604577,season+player,0.5,0.21348755257715446,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629130,2021-22,Duncan Robinson,Key Rotation,2046.1,-0.41239567255409265,-0.1072301852361943,44.754973817983334,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629130,2022-23,Duncan Robinson,Rotation,688.8,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629130,2023-24,Duncan Robinson,Key Rotation,1904.0,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629130,2024-25,Duncan Robinson,Key Rotation,1783.4,-0.24655630787716626,0.10588982685137956,52.69786389730524,0,,1.0,-0.34039228445598707,season+player,0.013513513513513514,-0.40752802241265174,season+player,0.5,0.21348755257715446,season+player,-0.23,-0.41876401949273845,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,-0.87,-0.7242667762317441,season+player,0.87,-0.1490561284963914,season+player
1629130,2025-26,Duncan Robinson,Starter,2109.7999999999997,0.027545445645573822,0.45813773335894226,62.54437903883719,2,Post Up Shot Making | Post Up Shot Making Efficiency,2.0,-0.27582450794126573,season+player,0.025974025974025976,-0.34987653630713306,season+player,0.6666666666666666,0.7796541491555227,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629133,2018-19,Daryl Macon,Too Few Games,89.6,-1.3801396544801423,-1.3508770692407615,27.993687284484704,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0031808253704096174,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629133,2019-20,Daryl Macon,Too Few Games,14.0,-1.380229115193685,-1.350992035119874,27.99062175716613,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0004970039641265028,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629134,2019-20,Kendrick Nunn,Starter,1963.1000000000001,-0.18200656579603214,0.18884263989055722,55.78947912990004,0,,4.0,-0.14668895491182313,season+player,0.05970149253731343,-0.19382849445414604,season+player,0.3333333333333333,-0.35267904400121397,season+player,-0.04,-0.08678697296484376,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,-0.27,0.23374388185585768,season+player,0.87,-0.1490561284963914,season+player
1629134,2020-21,Kendrick Nunn,Starter,1652.0,-0.09492004752942335,0.3007574428795889,58.63779844557097,2,Post Up Shot Making | Post Up Shot Making Efficiency,4.0,-0.14668895491182313,season+player,0.07142857142857142,-0.13957041093629713,season+player,0.4444444444444444,0.02476535371769825,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.1,-0.38059947136440375,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629134,2022-23,Kendrick Nunn,Rotation,966.0,-0.22688757349090283,0.13116609897358553,53.63989955653378,2,Post Up Shot Making | Post Up Shot Making Efficiency,3.0,-0.21125673142654444,season+player,0.04285714285714286,-0.2717628325979654,season+player,0.375,-0.2111373948566218,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629139,2018-19,Yuta Watanabe,Garbage Time,174.0,-1.2596344767329835,-1.1960159782801125,29.289203439546892,0,,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,0.09,0.024421807717069696,season+player,0.0,0.006177049268429392,season+player,0.2,-1.3155402132764056,season+player,-0.08,0.09345782270354609,season+player,0.87,-1.1490561284963914,season+player
1629139,2019-20,Yuta Watanabe,Garbage Time,104.39999999999999,-1.3801221410071207,-1.3508545626929986,27.994287414171406,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0037062295610576345,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629139,2020-21,Yuta Watanabe,Rotation,725.0,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629139,2021-22,Yuta Watanabe,Garbage Time,444.59999999999997,-1.6939715100343868,-1.7541820926257914,25.440262000710177,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,0.0,-2.4850122371579504,season+player,,,season+player,0.0,0.01578342588933165,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629139,2022-23,Yuta Watanabe,Rotation,928.0,-0.7266476147923014,-0.5110750616249953,35.0,2,Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,0.0,-1.4850122371579506,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629139,2023-24,Yuta Watanabe,Rotation,465.79999999999995,-0.41239567255409265,-0.1072301852361943,44.754973817983334,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-0.40496006097070836,season+player,0.0,-0.47005146509046786,season+player,,,season+player,,,season+player,0.0,0.035500283151893054,season+player,0.0,-0.4456587294524018,season+player,,,season+player,0.87,-0.1490561284963914,season+player
1629140,2018-19,Johnathan Williams,Rotation,372.0,0.05391342948619952,0.4920232046750354,63.38550294472104,0,,7.0,0.047014374632340795,season+player,0.2916666666666667,0.8794128393723961,season+player,0.3333333333333333,-0.35267904400121397,season+player,-0.15,-0.2789842104283617,season+player,0.0,0.035500283151893054,season+player,0.4,-0.18542169710040943,season+player,-0.54,-0.19736091428356317,season+player,0.87,-0.1490561284963914,season+player
1629140,2019-20,Johnathan Williams,Garbage Time,180.0,-0.344772012646335,-0.020327083279530443,47.99381459897131,2,Post Up Shot Making | Post Up Shot Making Efficiency,4.0,-1.146688954911823,season+player,0.26666666666666666,0.13747400467531853,season+player,0.6666666666666666,0.14033774684799408,season+player,,,season+player,0.0,0.0063900509673407505,season+player,0.1,-1.3805994713644036,season+player,,,season+player,0.87,-1.1490561284963914,season+player
1629147,2018-19,Joe Chealey,Too Few Games,7.8,-1.3802364519188697,-1.3510014635385315,27.99037035148657,3,Hook_Shot_FG% | Post Up Shot Making | Post Up Shot Making Efficiency,0.0,-1.4049600609707085,season+player,0.0,-1.470051465090468,season+player,,,season+player,,,season+player,0.0,0.0002769022085847658,season+player,0.0,-1.445658729452402,season+player,,,season+player,0.87,-1.1490561284963914,season+player
