NBA_ID,Season,Player,Layup Rating,Standing Dunk Rating,Driving Dunk Rating,Post Hook Rating,Post Fade Rating,Post Control Rating,Draw Foul Rating,Hands Rating,AvailableRatings,MissingRatings
2422,2014-15,John Salmons,51.54567125461024,26.609741092889376,37.68955818902935,26.445873781008256,42.414731174794504,28.67772132279413,27.451674456042895,59.15805631099585,8,
2427,2013-14,Roger Mason Jr,51.068045713673165,26.329289344284014,49.064391240419624,27.00371170018886,45.648852306630786,28.15744052772206,27.95407231005825,59.36708129586693,8,
2430,2013-14,Carlos Boozer,71.46563402580466,70.14678561320758,58.65512131249896,78.23016794985003,87.21821645095538,90.6507789088923,68.76482792455207,90.3231298477192,8,
2430,2014-15,Carlos Boozer,71.68959022012208,66.87349318834328,56.1872993076065,77.35027270554613,85.2104892501026,88.44548717131937,66.67690568413663,87.90951981518387,8,
2440,2013-14,Matt Barnes,72.58541499739178,64.17169216108267,70.63098650792256,68.31325720456516,61.37486805600602,64.6058366563972,54.21173968331074,86.10860863762375,8,
2440,2014-15,Matt Barnes,72.02552451159822,59.82547858160828,66.67196047054635,41.89091628297656,56.47338746750052,47.51761957727729,51.3264443674466,84.34727480177087,8,
2440,2015-16,Matt Barnes,73.0,53.40669455511089,61.2957792824522,47.76746009360144,45.83096025123666,37.14944431209874,54.84067537670018,86.29120900175447,8,
2440,2016-17,Matt Barnes,66.96969678736488,56.04882125944559,58.43530393238083,44.23856829815561,48.293947384903234,60.885304412088814,46.968064924731046,89.12150492793626,8,
2446,2013-14,Rasual Butler,50.41050617627181,27.51328908077302,37.80627519960502,26.445873781008256,43.925987993448565,41.167525931545164,28.28320912329047,54.35048165896107,8,
2446,2014-15,Rasual Butler,70.95898626398332,62.65247785234596,65.00825515227488,34.931344357611096,77.80343338365373,63.41836528880152,48.5708331247143,79.03846426589153,8,
2446,2015-16,Rasual Butler,55.22080480748974,26.878037024049757,37.210707277540415,34.44610498351876,31.52944157803958,31.252969608769273,27.63120993308099,63.86061210868977,8,
2449,2013-14,Luis Scola,70.22838230784454,57.62481583256883,56.688705992012856,75.05853964317721,51.73022878004579,82.82574852381444,66.25544426694441,84.156536022626,8,
