NBA_ID,Season,Player,Team(s),RotationRole,MIN,MissingCount,MissingMetrics
1713,2017-18,Vince Carter,SAC,Key Rotation,1026.6,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1713,2018-19,Vince Carter,ATL,Rotation,1330.0,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1713,2019-20,Vince Carter,ATL,Rotation,876.0,12,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Post Defense | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1717,2013-14,Dirk Nowitzki,DAL,Star,2632.0,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1717,2014-15,Dirk Nowitzki,DAL,Star,2279.2000000000003,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1717,2015-16,Dirk Nowitzki,DAL,Starter,2362.5,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1717,2016-17,Dirk Nowitzki,DAL,Key Rotation,1425.6,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1717,2017-18,Dirk Nowitzki,DAL,Key Rotation,1901.8999999999999,9,Speed::INV_THREE_QUARTER_SPRINT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1717,2018-19,Dirk Nowitzki,DAL,Rotation,795.6,11,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1718,2013-14,Paul Pierce,BKN,Starter,2100.0,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1718,2014-15,Paul Pierce,WAS,Starter,1912.6,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1718,2015-16,Paul Pierce,LAC,Rotation,1230.8000000000002,12,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1718,2016-17,Paul Pierce,LAC,Garbage Time,277.5,13,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1733,2013-14,Al Harrington,WAS,Rotation,510.0,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1737,2013-14,Nazr Mohammed,CHI,Garbage Time,560.0,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1737,2014-15,Nazr Mohammed,CHI,Garbage Time,128.79999999999998,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1737,2015-16,Nazr Mohammed,OKC,Too Few Games,19.5,21,Speed::INV_THREE_QUARTER_SPRINT | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1740,2013-14,Rashard Lewis,MIA,Rotation,972.0,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1882,2013-14,Elton Brand,ATL,Rotation,1416.1999999999998,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1882,2014-15,Elton Brand,ATL,Rotation,486.0,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1882,2015-16,Elton Brand,PHI,Garbage Time,224.39999999999998,16,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1889,2013-14,Andre Miller,WAS,Rotation,980.1999999999999,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1889,2014-15,Andre Miller,SAC,Rotation,1255.5,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1889,2015-16,Andre Miller,MIN/SAS,Garbage Time,460.20000000000005,16,Speed::INV_THREE_QUARTER_SPRINT | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
1890,2013-14,Shawn Marion,DAL,Starter,2409.2,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1890,2014-15,Shawn Marion,CLE,Rotation,1100.1000000000001,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1891,2013-14,Jason Terry,BKN,Rotation,570.5,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1891,2014-15,Jason Terry,HOU,Rotation,1640.1000000000001,38,Speed::INV_THREE_QUARTER_SPRINT | Speed::Movement Speed Rating | Speed::Offensive Transition Frequency Impact | Speed::TRANSITION_POSS | Speed::TRANSITION_POSS_PCT | Speed::Transition Frequency Impact | Speed::Transition Shot Creation | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Agility::Movement Speed Rating | Agility::OFFSCREEN_POSS | Agility::OFFSCREEN_POSS_PCT | Agility::Perimeter Isolation Defense | Agility::TRANSITION_POSS | Agility::TRANSITION_POSS_PCT | Agility::Transition Shot Creation | Strength::BOX_OUTS | Strength::Finishing Talent | Strength::Post Defense | Strength::SCREEN_ASSISTS | Strength::Screen Assists Per 75 Possessions | Strength::Screening Talent | Strength::Stable And 1s Per 75 | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::Stable True Usage% | Stamina::TOTAL MIN | Stamina::True Usage | Hustle::BOX_OUTS | Hustle::CONTESTED_SHOTS | Hustle::DEFLECTIONS | Hustle::Defensive Playmaking | Hustle::LOOSE_BALLS_RECOVERED
1891,2015-16,Jason Terry,HOU,Rotation,1260.0,12,Speed::INV_THREE_QUARTER_SPRINT | Agility::CUT_POSS | Agility::CUT_POSS_PCT | Agility::INV_LANE_AGILITY_TIME | Agility::INV_MODIFIED_LANE_AGILITY_TIME | Agility::INV_THREE_QUARTER_SPRINT | Strength::Screen Assists Per 75 Possessions | Vertical::VERTICAL_LEAP | Vertical::jumpSubscore_average | Vertical::jumpSubscore_max | Vertical::jumpSubscore_total | Stamina::TOTAL MIN
